time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2019-04-08T07:05:11.447Z,32.8852927,-117.240171,100.30000305175781,23.949,,,0,network,,,,,,,,46,
2019-04-08T07:11:12.403Z,32.8855188,-117.24006,100.19999694824219,27.001,,,0,network,,,,,,,,46,
2019-04-08T07:17:13.430Z,32.8855087,-117.2400683,100.19999694824219,25.37,,,0,network,,,,,,,,45,
2019-04-08T07:23:17.000Z,32.88487369,-117.24065124,125.9610595703125,7.504,,0.0,0,gps,0.9,0.8,1.2,-26.8,,,,45,
2019-04-08T07:29:23.000Z,32.88320383,-117.23461712,114.80926513671875,28.944,15.2,4.69,0,gps,0.7,0.7,1.0,-26.8,,,,45,
2019-04-08T07:35:19.000Z,32.87069556,-117.21702012,95.21209716796875,11.792,50.4,0.15,0,gps,1.3,0.8,1.5,-26.8,,,,44,
2019-04-08T07:41:16.445Z,32.87063,-117.2170602,78.0,29.858,,,0,network,,,,,,,,44,
2019-04-08T07:47:17.462Z,32.8706408,-117.2171828,76.5,23.275,,,0,network,,,,,,,,43,
2019-04-08T07:53:19.391Z,32.8704187,-117.2170327,80.69999694824219,21.596,,,0,network,,,,,,,,42,
2019-04-08T07:59:20.418Z,32.8704068,-117.2170352,80.9000015258789,21.235,,,0,network,,,,,,,,42,
2019-04-08T08:05:21.408Z,32.8704275,-117.2170242,80.4000015258789,22.071,,,0,network,,,,,,,,42,
2019-04-08T08:11:22.437Z,32.870417,-117.2170332,80.9000015258789,21.177,,,0,network,,,,,,,,41,
2019-04-08T08:17:22.456Z,32.8703846,-117.2170404,80.9000015258789,21.123,,,0,network,,,,,,,,41,
2019-04-08T08:23:22.438Z,32.8703917,-117.2170312,80.69999694824219,21.155,,,0,network,,,,,,,,40,
2019-04-08T08:29:23.387Z,32.8704184,-117.2170136,80.9000015258789,21.437,,,0,network,,,,,,,,39,
2019-04-08T08:35:24.408Z,32.8704108,-117.217021,80.9000015258789,21.233,,,0,network,,,,,,,,39,
2019-04-08T08:41:25.432Z,32.8704179,-117.217018,81.0,21.452,,,0,network,,,,,,,,39,
2019-04-08T08:47:26.407Z,32.8703935,-117.2170409,80.69999694824219,21.125,,,0,network,,,,,,,,39,
2019-04-08T08:53:27.429Z,32.8703949,-117.2170281,80.9000015258789,21.246,,,0,network,,,,,,,,39,
2019-04-08T08:59:28.361Z,32.8704014,-117.2170235,80.9000015258789,21.188,,,0,network,,,,,,,,39,
2019-04-08T09:05:29.441Z,32.8704134,-117.2170189,80.9000015258789,21.312,,,0,network,,,,,,,,39,
2019-04-08T09:11:29.430Z,32.8704412,-117.2169652,80.9000015258789,23.251,,,0,network,,,,,,,,39,
2019-04-08T09:17:29.429Z,32.8703912,-117.2170282,80.9000015258789,21.423,,,0,network,,,,,,,,39,
2019-04-08T09:23:30.405Z,32.8703874,-117.2170427,80.9000015258789,21.033,,,0,network,,,,,,,,39,
2019-04-08T09:29:30.401Z,32.8703916,-117.2170271,80.9000015258789,20.996,,,0,network,,,,,,,,38,
2019-04-08T12:53:06.458Z,32.8703986,-117.2170333,80.69999694824219,21.222,,,0,network,,,,,,,,37,
2019-04-08T13:58:52.321Z,32.8704077,-117.2170349,80.69999694824219,20.993,,,0,network,,,,,,,,37,
2019-04-08T14:04:53.269Z,32.8704161,-117.2170351,80.69999694824219,21.435,,,0,network,,,,,,,,36,
2019-04-08T14:10:54.234Z,32.8704097,-117.2170289,80.69999694824219,21.277,,,0,network,,,,,,,,36,
