time,latitude,longitude,isDataPoint,distanceFromSensor(M)
2019-03-11T01:00,32.878403,-117.242328,TRUE,0
2019-03-11T01:01,32.878403,-117.242328,FALSE,0
2019-03-11T01:02,32.878405,-117.242329,TRUE,0.24120087
2019-03-11T01:03,32.878404,-117.24233,TRUE,0.21736322
2019-03-11T01:04,32.878391,-117.242333,TRUE,1.4136747
2019-03-11T01:05,32.878386,-117.242338,TRUE,2.1083993
2019-03-11T01:06,32.878387,-117.242323,TRUE,1.8393692
2019-03-11T01:07,32.878391,-117.242333,TRUE,1.4136747
2019-03-11T01:08,32.878385,-117.24232,TRUE,2.1363886
2019-03-11T01:09,32.878385,-117.24232,FALSE,2.1363886
2019-03-11T01:10,32.878383,-117.242323,TRUE,2.2723864
2019-03-11T01:11,32.87839,-117.242309,TRUE,2.2886046
2019-03-11T01:12,32.87839,-117.242309,FALSE,2.2886046
2019-03-11T01:13,32.878391,-117.242309,TRUE,2.2200457
2019-03-11T01:14,32.878391,-117.24231,TRUE,2.1461454
2019-03-11T01:15,32.878391,-117.242308,TRUE,2.2953664
2019-03-11T01:16,32.878396,-117.242309,TRUE,1.9375225
2019-03-11T01:17,32.87839,-117.242309,TRUE,2.2886046
2019-03-11T01:18,32.878397,-117.242309,TRUE,1.8955889
2019-03-11T01:19,32.878389,-117.24231,TRUE,2.2910444
2019-03-11T01:20,32.878389,-117.24231,FALSE,2.2910444
2019-03-11T01:21,32.87839,-117.242311,TRUE,2.1470507
2019-03-11T01:22,32.87839,-117.242311,TRUE,2.1470507
2019-03-11T01:23,32.87839,-117.24231,TRUE,2.2169908
2019-03-11T01:24,32.878387,-117.24231,TRUE,2.4475995
2019-03-11T01:25,32.878387,-117.24231,FALSE,2.4475995
2019-03-11T01:26,32.878397,-117.242309,TRUE,1.8955889
2019-03-11T01:27,32.87839,-117.242311,TRUE,2.1470507
2019-03-11T01:28,32.878386,-117.242313,TRUE,2.3527483
2019-03-11T01:29,32.87839,-117.242311,TRUE,2.1470507
2019-03-11T01:30,32.87839,-117.242311,FALSE,2.1470507
2019-03-11T01:31,32.87839,-117.242311,TRUE,2.1470507
2019-03-11T01:32,32.878392,-117.24231,TRUE,2.0788365
2019-03-11T01:33,32.878389,-117.242311,TRUE,2.223435
2019-03-11T01:34,32.878396,-117.242309,TRUE,1.9375225
2019-03-11T01:35,32.878396,-117.242309,FALSE,1.9375225
2019-03-11T01:36,32.878391,-117.242309,TRUE,2.2200457
2019-03-11T01:37,32.87839,-117.242311,TRUE,2.1470507
2019-03-11T01:38,32.878396,-117.242309,TRUE,1.9375225
2019-03-11T01:39,32.878392,-117.24231,TRUE,2.0788365
2019-03-11T01:40,32.878392,-117.24231,FALSE,2.0788365
2019-03-11T01:41,32.878388,-117.24231,TRUE,2.3680054
2019-03-11T01:42,32.878397,-117.242309,TRUE,1.8955889
2019-03-11T01:43,32.87839,-117.242309,TRUE,2.2886046
2019-03-11T01:44,32.878388,-117.242308,TRUE,2.50404
2019-03-11T01:45,32.878388,-117.242308,FALSE,2.50404
2019-03-11T01:46,32.87839,-117.242309,TRUE,2.2886046
2019-03-11T01:47,32.878388,-117.242307,TRUE,2.574444
2019-03-11T01:48,32.878386,-117.242313,TRUE,2.3527483
2019-03-11T01:49,32.878386,-117.242313,FALSE,2.3527483
2019-03-11T01:50,32.878388,-117.242307,TRUE,2.574444
2019-03-11T01:51,32.878391,-117.242308,TRUE,2.2953664
2019-03-11T01:52,32.87839,-117.242309,TRUE,2.2886046
2019-03-11T01:53,32.878386,-117.242313,TRUE,2.3527483
2019-03-11T01:54,32.878391,-117.242308,TRUE,2.2953664
2019-03-11T01:55,32.878391,-117.242308,FALSE,2.2953664
2019-03-11T01:56,32.878392,-117.242311,TRUE,2.0040807
2019-03-11T01:57,32.878389,-117.242309,TRUE,2.3604125
2019-03-11T01:58,32.878396,-117.242309,TRUE,1.9375225
2019-03-11T01:59,32.878396,-117.242309,FALSE,1.9375225
2019-03-11T02:00,32.878386,-117.242313,TRUE,2.3527483
2019-03-11T02:01,32.878381,-117.242313,TRUE,2.8189476
2019-03-11T02:02,32.878389,-117.242309,TRUE,2.3604125
2019-03-11T02:03,32.87839,-117.242309,TRUE,2.2886046
2019-03-11T02:04,32.87839,-117.242309,FALSE,2.2886046
2019-03-11T02:05,32.878386,-117.242313,TRUE,2.3527483
2019-03-11T02:06,32.878391,-117.242311,TRUE,2.0738174
2019-03-11T02:07,32.878389,-117.242308,TRUE,2.4313888
2019-03-11T02:08,32.878392,-117.242308,TRUE,2.2325608
2019-03-11T02:09,32.878392,-117.242308,FALSE,2.2325608
