time,latitude,longitude,isDataPoint,within15(M),distanceFromSensor(M),distanceFromSupercomputerSensor(M),insideOutsideVal,locationType:,speed(M/s)
2019-03-10T16:32,32.878391,-117.24230700000001,TRUE,1,0.1452065,700.54872,Inside,building,0.000000
2019-03-10T16:33,32.878391,-117.242306,FALSE,1,0.19486802,700.54872,Inside,building,0.000828
2019-03-10T16:34,32.87839,-117.242305,TRUE,1,0.28015273,700.59024,Inside,building,0.001421
2019-03-10T16:35,32.878389,-117.242306,FALSE,1,0.23998944,700.59024,Inside,building,-0.000669
2019-03-10T16:36,32.878389,-117.242306,TRUE,1,0.21736324,700.72645,Inside,building,-0.000377
2019-03-10T16:37,32.878389,-117.242306,TRUE,1,0.21736324,700.72645,Inside,building,0.000000
2019-03-10T16:38,32.87839,-117.24230800000001,TRUE,1,0,700.68494,Inside,building,-0.003623
2019-03-10T16:39,32.878391,-117.24230700000001,TRUE,1,0.1452065,700.54872,Inside,building,0.002420
2019-03-10T16:40,32.878386,-117.242355,TRUE,1,4.4115385,702.5993,Inside,building,0.071106
2019-03-10T16:41,32.878391,-117.24230700000001,TRUE,1,0.1452065,700.54872,Inside,building,-0.071106
2019-03-10T16:42,32.878393,-117.242306,TRUE,1,0.38231044,700.30785,Inside,building,0.003952
2019-03-10T16:43,32.87839,-117.24231,TRUE,1,0.18676849,700.74814,Inside,building,-0.003259
2019-03-10T16:44,32.878392,-117.24230800000001,TRUE,1,0.22238985,700.47567,Inside,building,0.000594
2019-03-10T16:45,32.878393,-117.242308,FALSE,1,0.3368367,700.47567,Inside,building,0.001907
2019-03-10T16:46,32.878394,-117.24230700000001,TRUE,1,0.45447729,700.2348,Inside,building,0.001961
2019-03-10T16:47,32.878393,-117.24230800000001,TRUE,1,0.33358478,700.37103,Inside,building,-0.002015
2019-03-10T16:48,32.87839,-117.24230700000001,TRUE,1,0.093384241,700.65336,Inside,building,-0.004003
2019-03-10T16:49,32.878392,-117.24230700000001,TRUE,1,0.24120088,700.44408,Inside,building,0.002464
2019-03-10T16:50,32.878389,-117.242306,TRUE,1,0.21736324,700.72645,Inside,building,-0.000397
2019-03-10T16:51,32.878388,-117.242310,FALSE,1,0.31128498,700.72645,Inside,building,0.001565
2019-03-10T16:52,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.005560
2019-03-10T16:53,32.878392,-117.242306,TRUE,1,0.290413,700.4125,Inside,building,-0.005907
2019-03-10T16:54,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.005907
2019-03-10T16:55,32.878386,-117.242313,FALSE,1,0.64486,701.2615,Inside,building,0.000000
2019-03-10T16:56,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.000000
2019-03-10T16:57,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.000000
2019-03-10T16:58,32.878393,-117.24230700000001,TRUE,1,0.34640933,700.33944,Inside,building,-0.004974
2019-03-10T16:59,32.87839,-117.24230800000001,TRUE,1,0,700.68494,Inside,building,-0.005773
2019-03-10T17:00,32.878371,-117.242303,TRUE,1,2.1636848,702.51615,Inside,building,0.036061
2019-03-10T17:01,32.878377,-117.242303,FALSE,1,1.5720723,702.51615,Inside,building,-0.009860
2019-03-10T17:02,32.878382,-117.242303,TRUE,1,1.0046549,701.36454,Inside,building,-0.009457
2019-03-10T17:03,32.878389,-117.242309,TRUE,1,0.1452065,700.82117,Inside,building,-0.014324
2019-03-10T17:04,32.878388,-117.242311,FALSE,1,0.39466758,700.82117,Inside,building,0.004158
2019-03-10T17:05,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.004170
2019-03-10T17:06,32.878388,-117.24230700000001,TRUE,1,0.24120088,700.86266,Inside,building,-0.006728
2019-03-10T17:07,32.878389,-117.24230800000001,TRUE,1,0.11119493,700.78959,Inside,building,-0.002167
2019-03-10T17:08,32.878393,-117.242306,TRUE,1,0.38231044,700.30785,Inside,building,0.004519
2019-03-10T17:09,32.878393,-117.242306,TRUE,1,0.38231044,700.30785,Inside,building,0.000000
2019-03-10T17:10,32.878383,-117.242318,TRUE,1,1.2156945,701.73356,Inside,building,0.013890
2019-03-10T17:11,32.878393,-117.24230700000001,TRUE,1,0.34640933,700.33944,Inside,building,-0.014488
2019-03-10T17:12,32.878392,-117.242306,TRUE,1,0.290413,700.4125,Inside,building,-0.000933
2019-03-10T17:13,32.87839,-117.242306,TRUE,1,0.18676849,700.6218,Inside,building,-0.001727
2019-03-10T17:14,32.878395000000005,-117.24230800000001,TRUE,1,0.55597463,700.16176,Inside,building,0.006153
2019-03-10T17:15,32.878393,-117.242307,FALSE,1,0.29325341,700.16176,Inside,building,-0.004379
2019-03-10T17:16,32.87839,-117.242306,TRUE,1,0.18676849,700.6218,Inside,building,-0.001775
2019-03-10T17:17,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.007635
2019-03-10T17:18,32.878391,-117.242306,TRUE,1,0.21736324,700.51715,Inside,building,-0.007125
2019-03-10T17:19,32.878393,-117.242306,TRUE,1,0.38231044,700.30785,Inside,building,0.002749
2019-03-10T17:20,32.878393,-117.242308,FALSE,1,0.27798732,700.30785,Inside,building,-0.001739
2019-03-10T17:21,32.878392,-117.24231,TRUE,1,0.290413,700.53888,Inside,building,0.000207
2019-03-10T17:22,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.005907
2019-03-10T17:23,32.87839,-117.242305,TRUE,1,0.28015273,700.59024,Inside,building,-0.006078
2019-03-10T17:24,32.87839,-117.242305,TRUE,1,0.28015273,700.59024,Inside,building,0.000000
2019-03-10T17:25,32.878390,-117.242305,FALSE,1,0.28015273,700.59024,Inside,building,0.000000
2019-03-10T17:26,32.87839,-117.242305,TRUE,1,0.28015273,700.59024,Inside,building,0.000000
2019-03-10T17:27,32.87839,-117.242305,TRUE,1,0.28015273,700.59024,Inside,building,0.000000
2019-03-10T17:28,32.87839,-117.242305,TRUE,1,0.28015273,700.59024,Inside,building,0.000000
2019-03-10T17:29,32.87839,-117.242305,TRUE,1,0.28015273,700.59024,Inside,building,0.000000
2019-03-10T17:30,32.878392,-117.24230800000001,TRUE,1,0.22238985,700.47567,Inside,building,-0.000963
2019-03-10T17:31,32.878389,-117.242309,FALSE,1,0.10868162,700.47567,Inside,building,-0.001895
2019-03-10T17:32,32.878387,-117.24231,TRUE,1,0.38231044,701.06204,Inside,building,0.004560
2019-03-10T17:33,32.878386,-117.24231,TRUE,1,0.48240176,701.16668,Inside,building,0.001668
2019-03-10T17:34,32.87839,-117.242309,TRUE,1,0.093384243,700.71654,Inside,building,-0.006484
2019-03-10T17:35,32.878388,-117.24230800000001,TRUE,1,0.22238985,700.89423,Inside,building,0.002150
2019-03-10T17:36,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.007041
2019-03-10T17:37,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.000000
2019-03-10T17:38,32.878388,-117.24230700000001,TRUE,1,0.24120088,700.86266,Inside,building,-0.006728
2019-03-10T17:39,32.878387,-117.242310,FALSE,1,0.38231044,700.86266,Inside,building,0.002352
2019-03-10T17:40,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.004376
2019-03-10T17:41,32.878396,-117.242309,TRUE,1,0.67367339,700.08875,Inside,building,0.000480
2019-03-10T17:42,32.87839,-117.242309,TRUE,1,0.093384243,700.71654,Inside,building,-0.009671
2019-03-10T17:43,32.87839,-117.24230800000001,TRUE,1,0,700.68494,Inside,building,-0.001556
2019-03-10T17:44,32.878392,-117.242308,FALSE,1,0.22238985,700.68494,Inside,building,0.003706
2019-03-10T17:45,32.878394,-117.24230800000001,TRUE,1,0.44477971,700.26639,Inside,building,0.003706
2019-03-10T17:46,32.878389,-117.24230700000001,TRUE,1,0.1452065,700.75801,Inside,building,-0.004993
2019-03-10T17:47,32.878390,-117.242308,FALSE,1,0.07260325,700.75801,Inside,building,-0.001210
2019-03-10T17:48,32.878392,-117.24230800000001,TRUE,1,0.22238985,700.47567,Inside,building,0.002496
2019-03-10T17:49,32.878392,-117.24230800000001,TRUE,1,0.22238985,700.47567,Inside,building,0.000000
2019-03-10T17:50,32.878388,-117.24230800000001,TRUE,1,0.22238985,700.89423,Inside,building,0.000000
2019-03-10T17:51,32.878384000000004,-117.242313,TRUE,1,0.81432835,701.47075,Inside,building,0.009866
2019-03-10T17:52,32.878389,-117.24231,TRUE,1,0.21736324,700.85277,Inside,building,-0.009949
2019-03-10T17:53,32.878388,-117.24230700000001,TRUE,1,0.24120088,700.86266,Inside,building,0.000397
2019-03-10T17:54,32.878388,-117.242307,FALSE,1,0.24120088,700.86266,Inside,building,0.000000
2019-03-10T17:55,32.878388,-117.24230700000001,TRUE,1,0.24120088,700.86266,Inside,building,0.000000
2019-03-10T17:56,32.87839,-117.242306,TRUE,1,0.18676849,700.6218,Inside,building,-0.000907
2019-03-10T17:57,32.878389,-117.242306,TRUE,1,0.21736324,700.72645,Inside,building,0.000510
2019-03-10T17:58,32.878388,-117.242310,FALSE,1,0.31128498,700.72645,Inside,building,0.001565
2019-03-10T17:59,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.005560
2019-03-10T18:00,32.878396,-117.242309,TRUE,1,0.67367339,700.08875,Inside,building,0.000480
2019-03-10T18:01,32.878388,-117.24230700000001,TRUE,1,0.24120088,700.86266,Inside,building,-0.007208
2019-03-10T18:02,32.878387,-117.242310,FALSE,1,0.38231044,700.86266,Inside,building,0.002352
2019-03-10T18:03,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.004376
2019-03-10T18:04,32.878394,-117.24230700000001,TRUE,1,0.45447729,700.2348,Inside,building,-0.003173
2019-03-10T18:05,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.003173
2019-03-10T18:06,32.878389,-117.242311,FALSE,1,0.30141311,701.2615,Inside,building,-0.005724
2019-03-10T18:07,32.878392,-117.242309,TRUE,1,0.24120088,700.50727,Inside,building,-0.001004
2019-03-10T18:08,32.878396,-117.242309,TRUE,1,0.67367339,700.08875,Inside,building,0.007208
2019-03-10T18:09,32.878391,-117.242311,FALSE,1,0.30141311,700.08875,Inside,building,-0.006204
2019-03-10T18:10,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.005724
2019-03-10T18:11,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.000000
2019-03-10T18:12,32.878392,-117.242309,TRUE,1,0.24120088,700.50727,Inside,building,-0.006728
2019-03-10T18:13,32.878394,-117.24230700000001,TRUE,1,0.45447729,700.2348,Inside,building,0.003555
2019-03-10T18:14,32.878394,-117.24230700000001,TRUE,1,0.45447729,700.2348,Inside,building,0.000000
2019-03-10T18:15,32.878394,-117.242308,FALSE,1,0.44722382,700.2348,Inside,building,-0.000121
2019-03-10T18:16,32.878394,-117.24230800000001,TRUE,1,0.44477971,700.26639,Inside,building,-0.000041
2019-03-10T18:17,32.87839,-117.24230800000001,TRUE,1,0,700.68494,Inside,building,-0.007413
2019-03-10T18:18,32.878388,-117.24230700000001,TRUE,1,0.24120088,700.86266,Inside,building,0.004020
2019-03-10T18:19,32.878388,-117.24230800000001,TRUE,1,0.22238985,700.89423,Inside,building,-0.000314
2019-03-10T18:20,32.878389,-117.242309,TRUE,1,0.1452065,700.82117,Inside,building,-0.001286
2019-03-10T18:21,32.878389,-117.242308,FALSE,1,0.11119493,700.82117,Inside,building,-0.000567
2019-03-10T18:22,32.878389,-117.24230700000001,TRUE,1,0.1452065,700.75801,Inside,building,0.000567
2019-03-10T18:23,32.878388,-117.24230700000001,TRUE,1,0.24120088,700.86266,Inside,building,0.001600
2019-03-10T18:24,32.878389,-117.24230800000001,TRUE,1,0.11119493,700.78959,Inside,building,-0.002167
2019-03-10T18:25,32.878390,-117.242308,FALSE,1,0.04669212,700.78959,Inside,building,-0.001075
2019-03-10T18:26,32.878391,-117.24230700000001,TRUE,1,0.1452065,700.54872,Inside,building,0.001642
2019-03-10T18:27,32.878395000000005,-117.24230800000001,TRUE,1,0.55597463,700.16176,Inside,building,0.006846
2019-03-10T18:28,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.001481
2019-03-10T18:29,32.878388,-117.242310,FALSE,1,0.3349021,701.2615,Inside,building,-0.005166
2019-03-10T18:30,32.878389,-117.24230700000001,TRUE,1,0.1452065,700.75801,Inside,building,-0.003162
2019-03-10T18:31,32.878391,-117.24231,TRUE,1,0.21736324,700.64351,Inside,building,0.001203
2019-03-10T18:32,32.878389,-117.242309,FALSE,1,0.1452065,700.64351,Inside,building,-0.001203
2019-03-10T18:33,32.878387,-117.24230800000001,TRUE,1,0.33358478,700.99888,Inside,building,0.003140
2019-03-10T18:34,32.878388,-117.24230800000001,TRUE,1,0.22238985,700.89423,Inside,building,-0.001853
2019-03-10T18:35,32.878388,-117.242308,FALSE,1,0.16679239,700.89423,Inside,building,-0.000927
2019-03-10T18:36,32.878389,-117.24230800000001,TRUE,1,0.11119493,700.78959,Inside,building,-0.000927
2019-03-10T18:37,32.87839,-117.242309,TRUE,1,0.093384243,700.71654,Inside,building,-0.000297
2019-03-10T18:38,32.878397,-117.242309,TRUE,1,0.78394636,699.98413,Inside,building,0.011509
2019-03-10T18:39,32.878395,-117.242310,FALSE,1,0.62740881,699.98413,Inside,building,-0.002609
2019-03-10T18:40,32.878394,-117.24231,TRUE,1,0.48240175,700.32963,Inside,building,-0.002417
2019-03-10T18:41,32.87839,-117.242309,TRUE,1,0.093384243,700.71654,Inside,building,-0.006484
2019-03-10T18:42,32.878391,-117.242309,FALSE,1,0.10868162,700.71654,Inside,building,0.000255
2019-03-10T18:43,32.878391,-117.242309,TRUE,1,0.1452065,700.6119,Inside,building,0.000609
2019-03-10T18:44,32.878395000000005,-117.24230700000001,TRUE,1,0.56376272,700.13016,Inside,building,0.006976
2019-03-10T18:45,32.878391,-117.24230800000001,TRUE,1,0.11119493,700.5803,Inside,building,-0.007543
2019-03-10T18:46,32.878393,-117.242308,FALSE,1,0.33358478,700.5803,Inside,building,0.003706
2019-03-10T18:47,32.878395000000005,-117.24230800000001,TRUE,1,0.55597463,700.16176,Inside,building,0.003706
2019-03-10T18:48,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.001481
2019-03-10T18:49,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.000000
2019-03-10T18:50,32.878387,-117.242311,FALSE,1,0.43561951,701.2615,Inside,building,-0.003487
2019-03-10T18:51,32.878388,-117.242309,TRUE,1,0.24120088,700.92581,Inside,building,-0.003240
2019-03-10T18:52,32.878388,-117.24230700000001,TRUE,1,0.24120088,700.86266,Inside,building,-0.000000
2019-03-10T18:53,32.878387,-117.242310,FALSE,1,0.38231044,700.86266,Inside,building,0.002352
2019-03-10T18:54,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.004376
2019-03-10T18:55,32.878397,-117.242309,TRUE,1,0.78394636,699.98413,Inside,building,0.002318
2019-03-10T18:56,32.87839,-117.242306,TRUE,1,0.18676849,700.6218,Inside,building,-0.009953
2019-03-10T18:57,32.878388,-117.242310,FALSE,1,0.26282815,700.6218,Inside,building,0.001268
2019-03-10T18:58,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.006367
2019-03-10T18:59,32.878388,-117.24230700000001,TRUE,1,0.24120088,700.86266,Inside,building,-0.006728
2019-03-10T19:00,32.878396,-117.242309,TRUE,1,0.67367339,700.08875,Inside,building,0.007208
2019-03-10T19:01,32.878389,-117.242306,FALSE,1,0.2585888,700.08875,Inside,building,-0.006918
2019-03-10T19:02,32.878382,-117.242302,TRUE,1,1.0513126,701.33305,Inside,building,0.013212
2019-03-10T19:03,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,-0.006774
2019-03-10T19:04,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.000000
2019-03-10T19:05,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.000000
2019-03-10T19:06,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.000000
2019-03-10T19:07,32.878386,-117.242313,FALSE,1,0.64486,701.2615,Inside,building,0.000000
2019-03-10T19:08,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.000000
2019-03-10T19:09,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.000000
2019-03-10T19:10,32.878389,-117.242305,TRUE,1,0.30141311,700.69489,Inside,building,-0.005724
2019-03-10T19:11,32.878388,-117.242308,FALSE,1,0.2245578,700.69489,Inside,building,-0.001281
2019-03-10T19:12,32.878387,-117.242310,FALSE,1,0.39844413,700.69489,Inside,building,0.002898
2019-03-10T19:13,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.004107
2019-03-10T19:14,32.878383,-117.24231699999999,TRUE,1,1.1455223,701.7019,Inside,building,0.008344
2019-03-10T19:15,32.878389,-117.242305,TRUE,1,0.30141311,700.69489,Inside,building,-0.014068
2019-03-10T19:16,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.005724
2019-03-10T19:17,32.878388,-117.242310,FALSE,1,0.25040401,701.2615,Inside,building,-0.006574
2019-03-10T19:18,32.878391,-117.24230700000001,TRUE,1,0.1452065,700.54872,Inside,building,-0.001753
2019-03-10T19:19,32.878393,-117.24230700000001,TRUE,1,0.34640933,700.33944,Inside,building,0.003353
2019-03-10T19:20,32.878394,-117.242308,FALSE,1,0.39197318,700.33944,Inside,building,0.000759
2019-03-10T19:21,32.878394,-117.24230800000001,TRUE,1,0.44477971,700.26639,Inside,building,0.000880
2019-03-10T19:22,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.003335
2019-03-10T19:23,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.000000
2019-03-10T19:24,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.000000
2019-03-10T19:25,32.878389,-117.242306,TRUE,1,0.21736324,700.72645,Inside,building,-0.007125
2019-03-10T19:26,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.007125
2019-03-10T19:27,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.000000
2019-03-10T19:28,32.878393,-117.24230700000001,TRUE,1,0.34640933,700.33944,Inside,building,-0.004974
2019-03-10T19:29,32.878389,-117.242310,FALSE,1,0.19486802,700.33944,Inside,building,-0.002526
2019-03-10T19:30,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.007500
2019-03-10T19:31,32.878388,-117.24230700000001,TRUE,1,0.24120088,700.86266,Inside,building,-0.006728
2019-03-10T19:32,32.878388,-117.242307,FALSE,1,0.24120088,700.86266,Inside,building,0.000000
2019-03-10T19:33,32.878388,-117.24230700000001,TRUE,1,0.24120088,700.86266,Inside,building,0.000000
2019-03-10T19:34,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.006728
2019-03-10T19:35,32.878388,-117.242312,FALSE,1,0.46562519,701.2615,Inside,building,-0.002987
2019-03-10T19:36,32.878389,-117.24231100000002,TRUE,1,0.30141311,700.88438,Inside,building,-0.002737
2019-03-10T19:37,32.878394,-117.24230800000001,TRUE,1,0.44477971,700.26639,Inside,building,0.002389
2019-03-10T19:38,32.878389,-117.242306,TRUE,1,0.21736324,700.72645,Inside,building,-0.003790
2019-03-10T19:39,32.878389,-117.242306,FALSE,1,0.23998944,700.72645,Inside,building,0.000377
2019-03-10T19:40,32.87839,-117.242305,TRUE,1,0.28015273,700.59024,Inside,building,0.000669
2019-03-10T19:41,32.878395000000005,-117.24230800000001,TRUE,1,0.55597463,700.16176,Inside,building,0.004597
2019-03-10T19:42,32.87839,-117.24230700000001,TRUE,1,0.093384241,700.65336,Inside,building,-0.007710
2019-03-10T19:43,32.878393,-117.242306,TRUE,1,0.38231044,700.30785,Inside,building,0.004815
2019-03-10T19:44,32.878388,-117.242311,FALSE,1,0.39532873,700.30785,Inside,building,0.000217
2019-03-10T19:45,32.878383,-117.24231699999999,TRUE,1,1.1455223,701.7019,Inside,building,0.012503
2019-03-10T19:46,32.878393,-117.242306,TRUE,1,0.38231044,700.30785,Inside,building,-0.012720
2019-03-10T19:47,32.878383,-117.24231699999999,TRUE,1,1.1455223,701.7019,Inside,building,0.012720
2019-03-10T19:48,32.878392,-117.242306,TRUE,1,0.290413,700.4125,Inside,building,-0.014252
2019-03-10T19:49,32.878393,-117.242306,TRUE,1,0.38231044,700.30785,Inside,building,0.001532
2019-03-10T19:50,32.878394,-117.24230800000001,TRUE,1,0.44477971,700.26639,Inside,building,0.001041
2019-03-10T19:51,32.878394,-117.24230800000001,TRUE,1,0.44477971,700.26639,Inside,building,0.000000
2019-03-10T19:52,32.878388,-117.24230800000001,TRUE,1,0.22238985,700.89423,Inside,building,-0.003706
2019-03-10T19:53,32.878387,-117.242311,FALSE,1,0.40716417,700.89423,Inside,building,0.003080
2019-03-10T19:54,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.003962
2019-03-10T19:55,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.000000
2019-03-10T19:56,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.000000
2019-03-10T19:57,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.000000
2019-03-10T19:58,32.878388,-117.24230700000001,TRUE,1,0.24120088,700.86266,Inside,building,-0.006728
2019-03-10T19:59,32.878392,-117.242308,FALSE,1,0.17320466,700.86266,Inside,building,-0.001133
2019-03-10T20:00,32.878395000000005,-117.24230800000001,TRUE,1,0.55597463,700.16176,Inside,building,0.006379
2019-03-10T20:01,32.878396,-117.242309,TRUE,1,0.67367339,700.08875,Inside,building,0.001962
2019-03-10T20:02,32.878392,-117.24230700000001,TRUE,1,0.24120088,700.44408,Inside,building,-0.007208
2019-03-10T20:03,32.878388,-117.24230700000001,TRUE,1,0.24120088,700.86266,Inside,building,0.000000
2019-03-10T20:04,32.878388,-117.24230700000001,TRUE,1,0.24120088,700.86266,Inside,building,0.000000
2019-03-10T20:05,32.878391,-117.242309,TRUE,1,0.1452065,700.6119,Inside,building,-0.001600
2019-03-10T20:06,32.878389,-117.242310,FALSE,1,0.17884546,700.6119,Inside,building,0.000561
2019-03-10T20:07,32.878387,-117.24231,TRUE,1,0.38231044,701.06204,Inside,building,0.003391
2019-03-10T20:08,32.878396,-117.242309,TRUE,1,0.67367339,700.08875,Inside,building,0.004856
2019-03-10T20:09,32.878388,-117.24230700000001,TRUE,1,0.24120088,700.86266,Inside,building,-0.007208
2019-03-10T20:10,32.878396,-117.242309,TRUE,1,0.67367339,700.08875,Inside,building,0.007208
2019-03-10T20:11,32.878393,-117.242310,FALSE,1,0.31128497,700.08875,Inside,building,-0.006040
2019-03-10T20:12,32.878389,-117.24231,TRUE,1,0.21736324,700.85277,Inside,building,-0.001565
2019-03-10T20:13,32.878396,-117.242309,TRUE,1,0.67367339,700.08875,Inside,building,0.007605
2019-03-10T20:14,32.878392,-117.242309,TRUE,1,0.24120088,700.50727,Inside,building,-0.007208
2019-03-10T20:15,32.878396,-117.242309,TRUE,1,0.67367339,700.08875,Inside,building,0.007208
2019-03-10T20:16,32.87839,-117.24231100000002,TRUE,1,0.28015273,700.77975,Inside,building,-0.006559
2019-03-10T20:17,32.878391,-117.242311,FALSE,1,0.28561623,700.77975,Inside,building,0.000091
2019-03-10T20:18,32.878391,-117.24231100000002,TRUE,1,0.30141311,700.67512,Inside,building,0.000263
2019-03-10T20:19,32.878386,-117.242309,TRUE,1,0.45447729,701.1351,Inside,building,0.002551
2019-03-10T20:20,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,0.003173
2019-03-10T20:21,32.878391,-117.242311,FALSE,1,0.23998944,701.2615,Inside,building,-0.006748
2019-03-10T20:22,32.878395000000005,-117.24230800000001,TRUE,1,0.55597463,700.16176,Inside,building,0.005266
2019-03-10T20:23,32.878396,-117.242309,TRUE,1,0.67367339,700.08875,Inside,building,0.001962
2019-03-10T20:24,32.878386,-117.242313,TRUE,1,0.64486,701.2615,Inside,building,-0.000480
2019-03-10T20:25,32.878391,-117.242309,TRUE,1,0.1452065,700.6119,Inside,building,-0.008328
2019-03-10T20:26,32.87839,-117.242305,TRUE,1,0.28015273,700.59024,Inside,building,0.002249
2019-03-10T20:27,32.878388,-117.242309,FALSE,1,0.24120088,700.59024,Inside,building,-0.000649
