time,latitude,longitude,isDataPoint,within15(M),distanceFromSensor(M),distanceFromSupercomputerSensor(M),insideOutsideVal,locationType:,speed(M/s)
2019-04-09T00:46,32.870639,-117.217162,FALSE,0,2696.6116,2610.5347,Inside,building,-0.027359
2019-04-09T00:47,32.8706408,-117.2171828,TRUE,0,2694.9705,2600.5395,Inside,building,-0.027353
2019-04-09T00:48,32.870604,-117.217158,FALSE,0,2699.3207,2600.5395,Inside,building,0.072504
2019-04-09T00:49,32.870567,-117.217133,FALSE,0,2703.6723,2600.5395,Inside,building,0.072526
2019-04-09T00:50,32.870530,-117.217108,FALSE,0,2708.0251,2600.5395,Inside,building,0.072547
2019-04-09T00:51,32.870493,-117.217083,FALSE,0,2712.3792,2600.5395,Inside,building,0.072568
2019-04-09T00:52,32.870456,-117.217058,FALSE,0,2716.7346,2600.5395,Inside,building,0.072590
2019-04-09T00:53,32.870418699999995,-117.2170327,TRUE,0,2721.0912,2626.3826,Inside,building,0.072611
2019-04-09T00:54,32.870417,-117.217033,FALSE,0,2721.1944,2626.3826,Inside,building,0.001720
2019-04-09T00:55,32.870415,-117.217034,FALSE,0,2721.2976,2626.3826,Inside,building,0.001720
2019-04-09T00:56,32.870413,-117.217034,FALSE,0,2721.4008,2626.3826,Inside,building,0.001720
2019-04-09T00:57,32.870411,-117.217034,FALSE,0,2721.504,2626.3826,Inside,building,0.001720
2019-04-09T00:58,32.870409,-117.217035,FALSE,0,2721.6072,2626.3826,Inside,building,0.001721
2019-04-09T00:59,32.870406800000005,-117.2170352,TRUE,0,2721.7105,2626.9731,Inside,building,0.001721
2019-04-09T01:00,32.870410,-117.217033,FALSE,0,2721.6131,2626.9731,Inside,building,-0.001623
2019-04-09T01:01,32.870414,-117.217032,FALSE,0,2721.5157,2626.9731,Inside,building,-0.001622
2019-04-09T01:02,32.870417,-117.217030,FALSE,0,2721.4185,2626.9731,Inside,building,-0.001621
2019-04-09T01:03,32.870421,-117.217028,FALSE,0,2721.3212,2626.9731,Inside,building,-0.001620
2019-04-09T01:04,32.870424,-117.217026,FALSE,0,2721.2241,2626.9731,Inside,building,-0.001619
2019-04-09T01:05,32.870427500000005,-117.21702420000001,TRUE,0,2721.127,2626.4487,Inside,building,-0.001618
2019-04-09T01:06,32.870426,-117.217026,FALSE,0,2721.134,2626.4487,Inside,building,0.000116
2019-04-09T01:07,32.870424,-117.217027,FALSE,0,2721.1409,2626.4487,Inside,building,0.000116
2019-04-09T01:08,32.870422,-117.217029,FALSE,0,2721.1479,2626.4487,Inside,building,0.000117
2019-04-09T01:09,32.870421,-117.217030,FALSE,0,2721.155,2626.4487,Inside,building,0.000117
2019-04-09T01:10,32.870419,-117.217032,FALSE,0,2721.162,2626.4487,Inside,building,0.000117
2019-04-09T01:11,32.870416999999996,-117.21703319999999,TRUE,0,2721.1691,2626.4562,Inside,building,0.000118
2019-04-09T01:12,32.870412,-117.217034,FALSE,0,2721.4452,2626.4562,Inside,building,0.004602
2019-04-09T01:13,32.870406,-117.217036,FALSE,0,2721.7214,2626.4562,Inside,building,0.004604
2019-04-09T01:14,32.870401,-117.217037,FALSE,0,2721.9977,2626.4562,Inside,building,0.004606
2019-04-09T01:15,32.870395,-117.217038,FALSE,0,2722.2742,2626.4562,Inside,building,0.004607
2019-04-09T01:16,32.870390,-117.217039,FALSE,0,2722.5507,2626.4562,Inside,building,0.004609
2019-04-09T01:17,32.8703846,-117.21704040000002,TRUE,0,2722.8274,2628.0356,Inside,building,0.004611
2019-04-09T01:18,32.870386,-117.217039,FALSE,0,2722.8609,2628.0356,Inside,building,0.000558
2019-04-09T01:19,32.870387,-117.217037,FALSE,0,2722.8944,2628.0356,Inside,building,0.000558
2019-04-09T01:20,32.870388,-117.217036,FALSE,0,2722.9279,2628.0356,Inside,building,0.000558
2019-04-09T01:21,32.870389,-117.217034,FALSE,0,2722.9614,2628.0356,Inside,building,0.000559
2019-04-09T01:22,32.870391,-117.217033,FALSE,0,2722.995,2628.0356,Inside,building,0.000559
2019-04-09T01:23,32.8703917,-117.2170312,TRUE,0,2723.0285,2628.2642,Inside,building,0.000559
2019-04-09T01:24,32.870396,-117.217028,FALSE,0,2722.9448,2628.2642,Inside,building,-0.001395
2019-04-09T01:25,32.870401,-117.217025,FALSE,0,2722.8612,2628.2642,Inside,building,-0.001393
2019-04-09T01:26,32.870405,-117.217022,FALSE,0,2722.7778,2628.2642,Inside,building,-0.001391
2019-04-09T01:27,32.870410,-117.217019,FALSE,0,2722.6944,2628.2642,Inside,building,-0.001389
2019-04-09T01:28,32.870414,-117.217017,FALSE,0,2722.6112,2628.2642,Inside,building,-0.001387
2019-04-09T01:29,32.8704184,-117.21701359999999,TRUE,0,2722.5281,2627.8445,Inside,building,-0.001385
2019-04-09T01:30,32.870417,-117.217015,FALSE,0,2722.5222,2627.8445,Inside,building,-0.000098
2019-04-09T01:31,32.870416,-117.217016,FALSE,0,2722.5163,2627.8445,Inside,building,-0.000098
2019-04-09T01:32,32.870415,-117.217017,FALSE,0,2722.5104,2627.8445,Inside,building,-0.000098
2019-04-09T01:33,32.870413,-117.217019,FALSE,0,2722.5045,2627.8445,Inside,building,-0.000098
2019-04-09T01:34,32.870412,-117.217020,FALSE,0,2722.4987,2627.8445,Inside,building,-0.000098
2019-04-09T01:35,32.8704108,-117.217021,TRUE,0,2722.4928,2627.783,Inside,building,-0.000097
2019-04-09T01:36,32.870412,-117.217021,FALSE,0,2722.4499,2627.783,Inside,building,-0.000715
2019-04-09T01:37,32.870413,-117.217020,FALSE,0,2722.407,2627.783,Inside,building,-0.000715
2019-04-09T01:38,32.870414,-117.217019,FALSE,0,2722.3641,2627.783,Inside,building,-0.000715
2019-04-09T01:39,32.870416,-117.217019,FALSE,0,2722.3212,2627.783,Inside,building,-0.000715
2019-04-09T01:40,32.870417,-117.217018,FALSE,0,2722.2784,2627.783,Inside,building,-0.000715
2019-04-09T01:41,32.8704179,-117.217018,TRUE,0,2722.2355,2627.5449,Inside,building,-0.000715
2019-04-09T01:42,32.870414,-117.217022,FALSE,0,2722.2272,2627.5449,Inside,building,-0.000137
2019-04-09T01:43,32.870410,-117.217026,FALSE,0,2722.2191,2627.5449,Inside,building,-0.000135
2019-04-09T01:44,32.870406,-117.217029,FALSE,0,2722.2111,2627.5449,Inside,building,-0.000133
2019-04-09T01:45,32.870402,-117.217033,FALSE,0,2722.2033,2627.5449,Inside,building,-0.000131
2019-04-09T01:46,32.870398,-117.217037,FALSE,0,2722.1955,2627.5449,Inside,building,-0.000129
2019-04-09T01:47,32.8703935,-117.2170409,TRUE,0,2722.1879,2627.4144,Inside,building,-0.000127
2019-04-09T01:48,32.870394,-117.217039,FALSE,0,2722.3302,2627.4144,Inside,building,0.002371
2019-04-09T01:49,32.870394,-117.217037,FALSE,0,2722.4725,2627.4144,Inside,building,0.002372
2019-04-09T01:50,32.870394,-117.217034,FALSE,0,2722.6148,2627.4144,Inside,building,0.002372
2019-04-09T01:51,32.870394,-117.217032,FALSE,0,2722.7571,2627.4144,Inside,building,0.002372
2019-04-09T01:52,32.870395,-117.217030,FALSE,0,2722.8994,2627.4144,Inside,building,0.002372
2019-04-09T01:53,32.870394899999994,-117.2170281,TRUE,0,2723.0417,2628.2884,Inside,building,0.002372
2019-04-09T01:54,32.870396,-117.217027,FALSE,0,2723.0253,2628.2884,Inside,building,-0.000274
2019-04-09T01:55,32.870397,-117.217027,FALSE,0,2723.0088,2628.2884,Inside,building,-0.000274
2019-04-09T01:56,32.870398,-117.217026,FALSE,0,2722.9923,2628.2884,Inside,building,-0.000274
2019-04-09T01:57,32.870399,-117.217025,FALSE,0,2722.9759,2628.2884,Inside,building,-0.000274
2019-04-09T01:58,32.870400,-117.217024,FALSE,0,2722.9595,2628.2884,Inside,building,-0.000274
2019-04-09T01:59,32.8704014,-117.21702350000001,TRUE,0,2722.943,2628.2098,Inside,building,-0.000274
2019-04-09T02:00,32.870403,-117.217023,FALSE,0,2722.8646,2628.2098,Inside,building,-0.001307
2019-04-09T02:01,32.870405,-117.217022,FALSE,0,2722.7862,2628.2098,Inside,building,-0.001307
2019-04-09T02:02,32.870407,-117.217021,FALSE,0,2722.7079,2628.2098,Inside,building,-0.001306
2019-04-09T02:03,32.870409,-117.217020,FALSE,0,2722.6295,2628.2098,Inside,building,-0.001306
2019-04-09T02:04,32.870411,-117.217020,FALSE,0,2722.5512,2628.2098,Inside,building,-0.001306
2019-04-09T02:05,32.8704134,-117.2170189,TRUE,0,2722.4728,2627.7714,Inside,building,-0.001305
2019-04-09T02:06,32.870418,-117.217010,FALSE,0,2722.8236,2627.7714,Inside,building,0.005846
2019-04-09T02:07,32.870423,-117.217001,FALSE,0,2723.1747,2627.7714,Inside,building,0.005851
2019-04-09T02:08,32.870427,-117.216992,FALSE,0,2723.526,2627.7714,Inside,building,0.005856
2019-04-09T02:09,32.870432,-117.216983,FALSE,0,2723.8777,2627.7714,Inside,building,0.005861
2019-04-09T02:10,32.870437,-117.216974,FALSE,0,2724.2297,2627.7714,Inside,building,0.005867
2019-04-09T02:11,32.8704412,-117.2169652,TRUE,0,2724.582,2630.0123,Inside,building,0.005872
2019-04-09T02:12,32.870433,-117.216976,FALSE,0,2724.3642,2630.0123,Inside,building,-0.003631
2019-04-09T02:13,32.870425,-117.216986,FALSE,0,2724.147,2630.0123,Inside,building,-0.003620
2019-04-09T02:14,32.870416,-117.216997,FALSE,0,2723.9304,2630.0123,Inside,building,-0.003609
2019-04-09T02:15,32.870408,-117.217007,FALSE,0,2723.7145,2630.0123,Inside,building,-0.003598
2019-04-09T02:16,32.870400,-117.217018,FALSE,0,2723.4993,2630.0123,Inside,building,-0.003587
2019-04-09T02:17,32.8703912,-117.21702820000002,TRUE,0,2723.2847,2628.5233,Inside,building,-0.003577
2019-04-09T02:18,32.870391,-117.217031,FALSE,0,2723.1484,2628.5233,Inside,building,-0.002271
2019-04-09T02:19,32.870390,-117.217033,FALSE,0,2723.0122,2628.5233,Inside,building,-0.002270
2019-04-09T02:20,32.870389,-117.217035,FALSE,0,2722.876,2628.5233,Inside,building,-0.002270
2019-04-09T02:21,32.870389,-117.217038,FALSE,0,2722.7398,2628.5233,Inside,building,-0.002270
2019-04-09T02:22,32.870388,-117.217040,FALSE,0,2722.6036,2628.5233,Inside,building,-0.002270
2019-04-09T02:23,32.8703874,-117.21704270000001,TRUE,0,2722.4674,2627.6785,Inside,building,-0.002269
2019-04-09T02:24,32.870388,-117.217040,FALSE,0,2722.6127,2627.6785,Inside,building,0.002421
2019-04-09T02:25,32.870389,-117.217038,FALSE,0,2722.7579,2627.6785,Inside,building,0.002421
2019-04-09T02:26,32.870390,-117.217035,FALSE,0,2722.9032,2627.6785,Inside,building,0.002421
2019-04-09T02:27,32.870390,-117.217032,FALSE,0,2723.0485,2627.6785,Inside,building,0.002421
2019-04-09T02:28,32.870391,-117.217030,FALSE,0,2723.1938,2627.6785,Inside,building,0.002422
2019-04-09T02:29,32.870391600000005,-117.2170271,TRUE,0,2723.3391,2628.5801,Inside,building,0.002422
2019-04-09T02:30,32.870392,-117.217027,FALSE,0,2723.3345,2628.5801,Inside,building,-0.000076
2019-04-09T02:31,32.870392,-117.217027,FALSE,0,2723.33,2628.5801,Inside,building,-0.000076
2019-04-09T02:32,32.870392,-117.217027,FALSE,0,2723.3254,2628.5801,Inside,building,-0.000076
2019-04-09T02:33,32.870392,-117.217027,FALSE,0,2723.3208,2628.5801,Inside,building,-0.000076
2019-04-09T02:34,32.870392,-117.217027,FALSE,0,2723.3162,2628.5801,Inside,building,-0.000076
2019-04-09T02:35,32.870392,-117.217027,FALSE,0,2723.3117,2628.5801,Inside,building,-0.000076
2019-04-09T02:36,32.870392,-117.217027,FALSE,0,2723.3071,2628.5801,Inside,building,-0.000076
2019-04-09T02:37,32.870392,-117.217027,FALSE,0,2723.3025,2628.5801,Inside,building,-0.000076
2019-04-09T02:38,32.870392,-117.217027,FALSE,0,2723.2979,2628.5801,Inside,building,-0.000076
2019-04-09T02:39,32.870392,-117.217027,FALSE,0,2723.2934,2628.5801,Inside,building,-0.000076
2019-04-09T02:40,32.870392,-117.217027,FALSE,0,2723.2888,2628.5801,Inside,building,-0.000076
2019-04-09T02:41,32.870392,-117.217027,FALSE,0,2723.2842,2628.5801,Inside,building,-0.000076
2019-04-09T02:42,32.870392,-117.217027,FALSE,0,2723.2797,2628.5801,Inside,building,-0.000076
2019-04-09T02:43,32.870392,-117.217028,FALSE,0,2723.2751,2628.5801,Inside,building,-0.000076
2019-04-09T02:44,32.870392,-117.217028,FALSE,0,2723.2705,2628.5801,Inside,building,-0.000076
2019-04-09T02:45,32.870392,-117.217028,FALSE,0,2723.2659,2628.5801,Inside,building,-0.000076
2019-04-09T02:46,32.870392,-117.217028,FALSE,0,2723.2614,2628.5801,Inside,building,-0.000076
2019-04-09T02:47,32.870392,-117.217028,FALSE,0,2723.2568,2628.5801,Inside,building,-0.000076
2019-04-09T02:48,32.870392,-117.217028,FALSE,0,2723.2522,2628.5801,Inside,building,-0.000076
2019-04-09T02:49,32.870392,-117.217028,FALSE,0,2723.2476,2628.5801,Inside,building,-0.000076
2019-04-09T02:50,32.870392,-117.217028,FALSE,0,2723.2431,2628.5801,Inside,building,-0.000076
2019-04-09T02:51,32.870392,-117.217028,FALSE,0,2723.2385,2628.5801,Inside,building,-0.000076
2019-04-09T02:52,32.870392,-117.217028,FALSE,0,2723.2339,2628.5801,Inside,building,-0.000076
2019-04-09T02:53,32.870392,-117.217028,FALSE,0,2723.2293,2628.5801,Inside,building,-0.000076
2019-04-09T02:54,32.870392,-117.217028,FALSE,0,2723.2248,2628.5801,Inside,building,-0.000076
2019-04-09T02:55,32.870392,-117.217028,FALSE,0,2723.2202,2628.5801,Inside,building,-0.000076
2019-04-09T02:56,32.870393,-117.217028,FALSE,0,2723.2156,2628.5801,Inside,building,-0.000076
2019-04-09T02:57,32.870393,-117.217028,FALSE,0,2723.211,2628.5801,Inside,building,-0.000076
2019-04-09T02:58,32.870393,-117.217028,FALSE,0,2723.2065,2628.5801,Inside,building,-0.000076
2019-04-09T02:59,32.870393,-117.217028,FALSE,0,2723.2019,2628.5801,Inside,building,-0.000076
2019-04-09T03:00,32.870393,-117.217028,FALSE,0,2723.1973,2628.5801,Inside,building,-0.000076
2019-04-09T03:01,32.870393,-117.217028,FALSE,0,2723.1927,2628.5801,Inside,building,-0.000076
2019-04-09T03:02,32.870393,-117.217028,FALSE,0,2723.1882,2628.5801,Inside,building,-0.000076
2019-04-09T03:03,32.870393,-117.217028,FALSE,0,2723.1836,2628.5801,Inside,building,-0.000076
2019-04-09T03:04,32.870393,-117.217028,FALSE,0,2723.179,2628.5801,Inside,building,-0.000076
2019-04-09T03:05,32.870393,-117.217028,FALSE,0,2723.1744,2628.5801,Inside,building,-0.000076
2019-04-09T03:06,32.870393,-117.217028,FALSE,0,2723.1699,2628.5801,Inside,building,-0.000076
2019-04-09T03:07,32.870393,-117.217028,FALSE,0,2723.1653,2628.5801,Inside,building,-0.000076
2019-04-09T03:08,32.870393,-117.217028,FALSE,0,2723.1607,2628.5801,Inside,building,-0.000076
2019-04-09T03:09,32.870393,-117.217028,FALSE,0,2723.1561,2628.5801,Inside,building,-0.000076
2019-04-09T03:10,32.870393,-117.217028,FALSE,0,2723.1516,2628.5801,Inside,building,-0.000076
2019-04-09T03:11,32.870393,-117.217028,FALSE,0,2723.147,2628.5801,Inside,building,-0.000076
2019-04-09T03:12,32.870393,-117.217028,FALSE,0,2723.1424,2628.5801,Inside,building,-0.000076
2019-04-09T03:13,32.870393,-117.217028,FALSE,0,2723.1379,2628.5801,Inside,building,-0.000076
2019-04-09T03:14,32.870393,-117.217028,FALSE,0,2723.1333,2628.5801,Inside,building,-0.000076
2019-04-09T03:15,32.870393,-117.217028,FALSE,0,2723.1287,2628.5801,Inside,building,-0.000076
2019-04-09T03:16,32.870393,-117.217029,FALSE,0,2723.1241,2628.5801,Inside,building,-0.000076
2019-04-09T03:17,32.870393,-117.217029,FALSE,0,2723.1196,2628.5801,Inside,building,-0.000076
2019-04-09T03:18,32.870393,-117.217029,FALSE,0,2723.115,2628.5801,Inside,building,-0.000076
2019-04-09T03:19,32.870393,-117.217029,FALSE,0,2723.1104,2628.5801,Inside,building,-0.000076
2019-04-09T03:20,32.870393,-117.217029,FALSE,0,2723.1058,2628.5801,Inside,building,-0.000076
2019-04-09T03:21,32.870393,-117.217029,FALSE,0,2723.1013,2628.5801,Inside,building,-0.000076
2019-04-09T03:22,32.870393,-117.217029,FALSE,0,2723.0967,2628.5801,Inside,building,-0.000076
2019-04-09T03:23,32.870393,-117.217029,FALSE,0,2723.0921,2628.5801,Inside,building,-0.000076
2019-04-09T03:24,32.870393,-117.217029,FALSE,0,2723.0875,2628.5801,Inside,building,-0.000076
2019-04-09T03:25,32.870394,-117.217029,FALSE,0,2723.083,2628.5801,Inside,building,-0.000076
2019-04-09T03:26,32.870394,-117.217029,FALSE,0,2723.0784,2628.5801,Inside,building,-0.000076
2019-04-09T03:27,32.870394,-117.217029,FALSE,0,2723.0738,2628.5801,Inside,building,-0.000076
2019-04-09T03:28,32.870394,-117.217029,FALSE,0,2723.0692,2628.5801,Inside,building,-0.000076
2019-04-09T03:29,32.870394,-117.217029,FALSE,0,2723.0647,2628.5801,Inside,building,-0.000076
2019-04-09T03:30,32.870394,-117.217029,FALSE,0,2723.0601,2628.5801,Inside,building,-0.000076
2019-04-09T03:31,32.870394,-117.217029,FALSE,0,2723.0555,2628.5801,Inside,building,-0.000076
2019-04-09T03:32,32.870394,-117.217029,FALSE,0,2723.0509,2628.5801,Inside,building,-0.000076
2019-04-09T03:33,32.870394,-117.217029,FALSE,0,2723.0464,2628.5801,Inside,building,-0.000076
2019-04-09T03:34,32.870394,-117.217029,FALSE,0,2723.0418,2628.5801,Inside,building,-0.000076
2019-04-09T03:35,32.870394,-117.217029,FALSE,0,2723.0372,2628.5801,Inside,building,-0.000076
2019-04-09T03:36,32.870394,-117.217029,FALSE,0,2723.0326,2628.5801,Inside,building,-0.000076
2019-04-09T03:37,32.870394,-117.217029,FALSE,0,2723.0281,2628.5801,Inside,building,-0.000076
2019-04-09T03:38,32.870394,-117.217029,FALSE,0,2723.0235,2628.5801,Inside,building,-0.000076
2019-04-09T03:39,32.870394,-117.217029,FALSE,0,2723.0189,2628.5801,Inside,building,-0.000076
2019-04-09T03:40,32.870394,-117.217029,FALSE,0,2723.0144,2628.5801,Inside,building,-0.000076
2019-04-09T03:41,32.870394,-117.217029,FALSE,0,2723.0098,2628.5801,Inside,building,-0.000076
2019-04-09T03:42,32.870394,-117.217029,FALSE,0,2723.0052,2628.5801,Inside,building,-0.000076
2019-04-09T03:43,32.870394,-117.217029,FALSE,0,2723.0006,2628.5801,Inside,building,-0.000076
2019-04-09T03:44,32.870394,-117.217029,FALSE,0,2722.9961,2628.5801,Inside,building,-0.000076
2019-04-09T03:45,32.870394,-117.217029,FALSE,0,2722.9915,2628.5801,Inside,building,-0.000076
2019-04-09T03:46,32.870394,-117.217029,FALSE,0,2722.9869,2628.5801,Inside,building,-0.000076
2019-04-09T03:47,32.870394,-117.217029,FALSE,0,2722.9823,2628.5801,Inside,building,-0.000076
2019-04-09T03:48,32.870394,-117.217030,FALSE,0,2722.9778,2628.5801,Inside,building,-0.000076
2019-04-09T03:49,32.870394,-117.217030,FALSE,0,2722.9732,2628.5801,Inside,building,-0.000076
2019-04-09T03:50,32.870394,-117.217030,FALSE,0,2722.9686,2628.5801,Inside,building,-0.000076
2019-04-09T03:51,32.870394,-117.217030,FALSE,0,2722.964,2628.5801,Inside,building,-0.000076
2019-04-09T03:52,32.870394,-117.217030,FALSE,0,2722.9595,2628.5801,Inside,building,-0.000076
2019-04-09T03:53,32.870394,-117.217030,FALSE,0,2722.9549,2628.5801,Inside,building,-0.000076
2019-04-09T03:54,32.870395,-117.217030,FALSE,0,2722.9503,2628.5801,Inside,building,-0.000076
2019-04-09T03:55,32.870395,-117.217030,FALSE,0,2722.9457,2628.5801,Inside,building,-0.000076
2019-04-09T03:56,32.870395,-117.217030,FALSE,0,2722.9412,2628.5801,Inside,building,-0.000076
2019-04-09T03:57,32.870395,-117.217030,FALSE,0,2722.9366,2628.5801,Inside,building,-0.000076
2019-04-09T03:58,32.870395,-117.217030,FALSE,0,2722.932,2628.5801,Inside,building,-0.000076
2019-04-09T03:59,32.870395,-117.217030,FALSE,0,2722.9274,2628.5801,Inside,building,-0.000076
2019-04-09T04:00,32.870395,-117.217030,FALSE,0,2722.9229,2628.5801,Inside,building,-0.000076
2019-04-09T04:01,32.870395,-117.217030,FALSE,0,2722.9183,2628.5801,Inside,building,-0.000076
2019-04-09T04:02,32.870395,-117.217030,FALSE,0,2722.9137,2628.5801,Inside,building,-0.000076
2019-04-09T04:03,32.870395,-117.217030,FALSE,0,2722.9091,2628.5801,Inside,building,-0.000076
2019-04-09T04:04,32.870395,-117.217030,FALSE,0,2722.9046,2628.5801,Inside,building,-0.000076
2019-04-09T04:05,32.870395,-117.217030,FALSE,0,2722.9,2628.5801,Inside,building,-0.000076
2019-04-09T04:06,32.870395,-117.217030,FALSE,0,2722.8954,2628.5801,Inside,building,-0.000076
2019-04-09T04:07,32.870395,-117.217030,FALSE,0,2722.8908,2628.5801,Inside,building,-0.000076
2019-04-09T04:08,32.870395,-117.217030,FALSE,0,2722.8863,2628.5801,Inside,building,-0.000076
2019-04-09T04:09,32.870395,-117.217030,FALSE,0,2722.8817,2628.5801,Inside,building,-0.000076
2019-04-09T04:10,32.870395,-117.217030,FALSE,0,2722.8771,2628.5801,Inside,building,-0.000076
2019-04-09T04:11,32.870395,-117.217030,FALSE,0,2722.8726,2628.5801,Inside,building,-0.000076
2019-04-09T04:12,32.870395,-117.217030,FALSE,0,2722.868,2628.5801,Inside,building,-0.000076
2019-04-09T04:13,32.870395,-117.217030,FALSE,0,2722.8634,2628.5801,Inside,building,-0.000076
2019-04-09T04:14,32.870395,-117.217030,FALSE,0,2722.8588,2628.5801,Inside,building,-0.000076
2019-04-09T04:15,32.870395,-117.217030,FALSE,0,2722.8543,2628.5801,Inside,building,-0.000076
2019-04-09T04:16,32.870395,-117.217030,FALSE,0,2722.8497,2628.5801,Inside,building,-0.000076
2019-04-09T04:17,32.870395,-117.217030,FALSE,0,2722.8451,2628.5801,Inside,building,-0.000076
2019-04-09T04:18,32.870395,-117.217030,FALSE,0,2722.8405,2628.5801,Inside,building,-0.000076
2019-04-09T04:19,32.870395,-117.217030,FALSE,0,2722.836,2628.5801,Inside,building,-0.000076
2019-04-09T04:20,32.870395,-117.217030,FALSE,0,2722.8314,2628.5801,Inside,building,-0.000076
2019-04-09T04:21,32.870395,-117.217031,FALSE,0,2722.8268,2628.5801,Inside,building,-0.000076
2019-04-09T04:22,32.870395,-117.217031,FALSE,0,2722.8222,2628.5801,Inside,building,-0.000076
2019-04-09T04:23,32.870396,-117.217031,FALSE,0,2722.8177,2628.5801,Inside,building,-0.000076
2019-04-09T04:24,32.870396,-117.217031,FALSE,0,2722.8131,2628.5801,Inside,building,-0.000076
2019-04-09T04:25,32.870396,-117.217031,FALSE,0,2722.8085,2628.5801,Inside,building,-0.000076
2019-04-09T04:26,32.870396,-117.217031,FALSE,0,2722.8039,2628.5801,Inside,building,-0.000076
