time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2019-03-31T22:00:45.973Z,32.8783169,-117.242309,0,21.245,0,0,0,network,,,,,,,,100,
2019-03-31T22:02:00.365Z,32.8783168,-117.2423077,0,21.225,0,0,0,network,,,,,,,,100,
2019-03-31T22:03:20.541Z,32.8783095,-117.242309,0,20,0,0,0,network,,,,,,,,100,
2019-03-31T22:04:21.588Z,32.8783158,-117.242309,0,21.326,0,0,0,network,,,,,,,,100,
2019-03-31T22:05:22.684Z,32.878313,-117.242308,0,21.308,0,0,0,network,,,,,,,,100,
2019-03-31T22:06:23.958Z,32.8783156,-117.2423092,0,21.24,0,0,0,network,,,,,,,,100,
2019-03-31T22:07:55.365Z,32.878322,-117.2423113,0,20.964,0,0,0,network,,,,,,,,100,
2019-03-31T22:08:57.615Z,32.8783152,-117.2423089,0,21.324,0,0,0,network,,,,,,,,100,
2019-03-31T22:10:27.947Z,32.8783095,-117.242309,0,20,0,0,0,network,,,,,,,,100,
2019-03-31T22:11:31.320Z,32.8783367,-117.2423176,0,21.186,0,0,0,network,,,,,,,,100,
2019-03-31T22:12:45.867Z,32.8783235,-117.2423131,0,21.245,0,0,0,network,,,,,,,,100,
2019-03-31T22:13:57.948Z,32.8783099,-117.2423051,0,21.207,0,0,0,network,,,,,,,,100,
2019-03-31T22:15:26.952Z,32.878309,-117.2423054,0,21.061,0,0,0,network,,,,,,,,100,
2019-03-31T22:16:43.952Z,32.878309,-117.2423052,0,21.153,0,0,0,network,,,,,,,,100,
2019-03-31T22:17:56.965Z,32.878309,-117.2423054,0,20.951,0,0,0,network,,,,,,,,100,
2019-03-31T22:19:24.007Z,32.8783095,-117.242309,0,20,0,0,0,network,,,,,,,,100,
2019-03-31T22:21:03.658Z,32.8783095,-117.242309,0,20,0,0,0,network,,,,,,,,100,
2019-03-31T22:22:04.667Z,32.8783159,-117.242307,0,21.133,0,0,0,network,,,,,,,,100,
2019-03-31T22:23:08.153Z,32.8783145,-117.2423077,0,21.284,0,0,0,network,,,,,,,,100,
2019-03-31T22:24:10.218Z,32.8783095,-117.242309,0,20,0,0,0,network,,,,,,,,100,
2019-03-31T22:25:24.784Z,32.8783147,-117.2423066,0,21.158,0,0,0,network,,,,,,,,100,
2019-03-31T22:26:26.925Z,32.8783087,-117.242305,0,21.224,0,0,0,network,,,,,,,,100,
2019-03-31T22:27:58.159Z,32.878314,-117.2423064,0,21.264,0,0,0,network,,,,,,,,100,
2019-03-31T22:28:59.189Z,32.878316,-117.2423075,0,21.147,0,0,0,network,,,,,,,,100,
2019-03-31T22:30:01.247Z,32.8783176,-117.2423067,0,20.977,0,0,0,network,,,,,,,,100,
2019-03-31T22:31:26.257Z,32.8783095,-117.242309,0,20.4,0,0,0,network,,,,,,,,100,
2019-03-31T22:32:28.997Z,32.8783095,-117.242309,0,20,0,0,0,network,,,,,,,,100,
2019-03-31T22:33:30.993Z,32.8783103,-117.2423045,0,20.939,0,0,0,network,,,,,,,,100,
2019-03-31T22:34:37.311Z,32.8783173,-117.2423086,0,21.394,0,0,0,network,,,,,,,,100,
2019-03-31T22:35:39.680Z,32.8783172,-117.2423069,0,21.143,0,0,0,network,,,,,,,,100,
2019-03-31T22:36:41.741Z,32.8783183,-117.2423067,0,20.897,0,0,0,network,,,,,,,,100,
2019-03-31T22:38:00.167Z,32.8783145,-117.2423067,0,21.097,0,0,0,network,,,,,,,,100,
2019-03-31T22:39:17.232Z,32.8783194,-117.242307,0,20.96,0,0,0,network,,,,,,,,100,
2019-03-31T22:40:18.206Z,32.8783158,-117.2423087,0,21.23,0,0,0,network,,,,,,,,100,
2019-03-31T22:41:20.505Z,32.8783176,-117.2423074,0,21.228,0,0,0,network,,,,,,,,100,
2019-03-31T22:42:22.829Z,32.8783163,-117.2423078,0,21.12,0,0,0,network,,,,,,,,100,
2019-03-31T22:43:25.055Z,32.878316,-117.242307,0,21.258,0,0,0,network,,,,,,,,100,
2019-03-31T22:44:48.907Z,32.8783138,-117.2423064,0,21.124,0,0,0,network,,,,,,,,100,
2019-03-31T22:46:08.345Z,32.8783137,-117.2423065,0,21.122,0,0,0,network,,,,,,,,100,
2019-03-31T22:47:10.507Z,32.8783153,-117.2423068,0,21.297,0,0,0,network,,,,,,,,100,
2019-03-31T22:48:29.965Z,32.8783147,-117.2423075,0,21.358,0,0,0,network,,,,,,,,100,
2019-03-31T22:49:32.608Z,32.8783148,-117.2423069,0,21.133,0,0,0,network,,,,,,,,100,
2019-03-31T22:50:49.635Z,32.8783169,-117.2423072,0,21.236,0,0,0,network,,,,,,,,100,
2019-03-31T22:51:51.892Z,32.8783065,-117.2423064,0,21.473,0,0,0,network,,,,,,,,100,
2019-03-31T22:52:54.031Z,32.8783089,-117.2423048,0,21.175,0,0,0,network,,,,,,,,100,
2019-03-31T22:54:31.430Z,32.8783095,-117.242309,0,20,0,0,0,network,,,,,,,,100,
2019-03-31T22:55:50.566Z,32.8783175,-117.2423063,0,21.182,0,0,0,network,,,,,,,,99,
2019-03-31T22:57:33.171Z,32.8783193,-117.2423072,0,21.039,0,0,0,network,,,,,,,,99,
2019-03-31T22:59:02.773Z,32.8783103,-117.2423046,0,20.915,0,0,0,network,,,,,,,,99,
2019-03-31T23:00:04.611Z,32.8783101,-117.2423045,0,20.916,0,0,0,network,,,,,,,,99,
2019-03-31T23:01:08.267Z,32.8783205,-117.2423069,0,21.134,0,0,0,network,,,,,,,,99,
2019-03-31T23:02:10.522Z,32.8783177,-117.2423068,0,21.243,0,0,0,network,,,,,,,,99,
2019-03-31T23:03:34.984Z,32.8783157,-117.2423071,0,21.169,0,0,0,network,,,,,,,,99,
2019-03-31T23:04:36.737Z,32.8783178,-117.2423073,0,21.307,0,0,0,network,,,,,,,,99,
2019-03-31T23:06:02.206Z,32.8783095,-117.242309,0,20,0,0,0,network,,,,,,,,99,
2019-03-31T23:07:44.193Z,32.8783195,-117.2423074,0,21.045,0,0,0,network,,,,,,,,99,
2019-03-31T23:08:45.241Z,32.8783186,-117.2423068,0,21.014,0,0,0,network,,,,,,,,99,
2019-03-31T23:10:27.315Z,32.8783095,-117.242309,0,20,0,0,0,network,,,,,,,,99,
2019-03-31T23:11:39.541Z,32.8783175,-117.2423066,0,21.161,0,0,0,network,,,,,,,,99,
2019-03-31T23:12:53.343Z,32.8783095,-117.242309,0,20,0,0,0,network,,,,,,,,99,
2019-03-31T23:13:56.007Z,32.878315,-117.2423063,0,21.301,0,0,0,network,,,,,,,,99,
2019-03-31T23:15:26.431Z,32.8783101,-117.2423045,0,20.94,0,0,0,network,,,,,,,,99,
2019-03-31T23:16:59.208Z,32.8783095,-117.242309,0,20,0,0,0,network,,,,,,,,99,
2019-03-31T23:18:02.387Z,32.8783199,-117.2423072,0,20.952,0,0,0,network,,,,,,,,99,
2019-03-31T23:19:04.175Z,32.8783095,-117.242309,0,20,0,0,0,network,,,,,,,,99,
