time,latitude,longitude,isDataPoint,within15(M),distanceFromSensor(M),distanceFromSupercomputerSensor(M),insideOutsideVal,locationType:
2019-03-11_ioT01:33,32.878389,-117.24231100000002,TRUE,1,2.223435,700.88438,Inside,building
2019-03-11_ioT01:34,32.878396,-117.242309,TRUE,1,1.9375225,700.08875,Inside,building
2019-03-11_ioT01:35,32.878396,-117.242309,FALSE,1,1.9375225,700.08875,Inside,building
2019-03-11_ioT01:36,32.878391,-117.242309,TRUE,1,2.2200457,700.6119,Inside,building
2019-03-11_ioT01:37,32.87839,-117.24231100000002,TRUE,1,2.1470507,700.77975,Inside,building
2019-03-11_ioT01:38,32.878396,-117.242309,TRUE,1,1.9375225,700.08875,Inside,building
2019-03-11_ioT01:39,32.878392,-117.24231,TRUE,1,2.0788365,700.53888,Inside,building
2019-03-11_ioT01:40,32.878392,-117.24231,FALSE,1,2.0788365,700.53888,Inside,building
2019-03-11_ioT01:41,32.878388,-117.24231,TRUE,1,2.3680054,700.95741,Inside,building
2019-03-11_ioT01:42,32.878397,-117.242309,TRUE,1,1.8955889,699.98413,Inside,building
2019-03-11_ioT01:43,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT01:44,32.878388,-117.24230800000001,TRUE,1,2.50404,700.89423,Inside,building
2019-03-11_ioT01:45,32.878388,-117.24230800000001,FALSE,1,2.50404,700.89423,Inside,building
2019-03-11_ioT01:46,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT01:47,32.878388,-117.24230700000001,TRUE,1,2.574444,700.86266,Inside,building
2019-03-11_ioT01:48,32.878386,-117.242313,TRUE,1,2.3527483,701.2615,Inside,building
2019-03-11_ioT01:49,32.878386,-117.242313,FALSE,1,2.3527483,701.2615,Inside,building
2019-03-11_ioT01:50,32.878388,-117.24230700000001,TRUE,1,2.574444,700.86266,Inside,building
2019-03-11_ioT01:51,32.878391,-117.24230800000001,TRUE,1,2.2953664,700.5803,Inside,building
2019-03-11_ioT01:52,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT01:53,32.878386,-117.242313,TRUE,1,2.3527483,701.2615,Inside,building
2019-03-11_ioT01:54,32.878391,-117.24230800000001,TRUE,1,2.2953664,700.5803,Inside,building
2019-03-11_ioT01:55,32.878391,-117.24230800000001,FALSE,1,2.2953664,700.5803,Inside,building
2019-03-11_ioT01:56,32.878392,-117.24231100000002,TRUE,1,2.0040807,700.5705,Inside,building
2019-03-11_ioT01:57,32.878389,-117.242309,TRUE,1,2.3604125,700.82117,Inside,building
2019-03-11_ioT01:58,32.878396,-117.242309,TRUE,1,1.9375225,700.08875,Inside,building
2019-03-11_ioT01:59,32.878396,-117.242309,FALSE,1,1.9375225,700.08875,Inside,building
2019-03-11_ioT02:00,32.878386,-117.242313,TRUE,1,2.3527483,701.2615,Inside,building
2019-03-11_ioT02:01,32.878381,-117.242313,TRUE,1,2.8189476,701.78465,Inside,building
2019-03-11_ioT02:02,32.878389,-117.242309,TRUE,1,2.3604125,700.82117,Inside,building
2019-03-11_ioT02:03,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT02:04,32.87839,-117.242309,FALSE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT02:05,32.878386,-117.242313,TRUE,1,2.3527483,701.2615,Inside,building
2019-03-11_ioT02:06,32.878391,-117.24231100000002,TRUE,1,2.0738174,700.67512,Inside,building
2019-03-11_ioT02:07,32.878389,-117.24230800000001,TRUE,1,2.4313888,700.78959,Inside,building
2019-03-11_ioT02:08,32.878392,-117.24230800000001,TRUE,1,2.2325608,700.47567,Inside,building
2019-03-11_ioT02:09,32.878392,-117.24230800000001,FALSE,1,2.2325608,700.47567,Inside,building
2019-03-11_ioT02:10,32.878391,-117.24231100000002,TRUE,1,2.0738174,700.67512,Inside,building
2019-03-11_ioT02:11,32.8784,-117.24231599999999,TRUE,1,1.169208,699.89205,Inside,building
2019-03-11_ioT02:12,32.8784,-117.24231599999999,FALSE,1,1.169208,699.89205,Inside,building
2019-03-11_ioT02:13,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT02:14,32.87839,-117.24231100000002,TRUE,1,2.1470507,700.77975,Inside,building
2019-03-11_ioT02:15,32.878392,-117.24231,TRUE,1,2.0788365,700.53888,Inside,building
2019-03-11_ioT02:16,32.878392,-117.24231,FALSE,1,2.0788365,700.53888,Inside,building
2019-03-11_ioT02:17,32.878386,-117.242313,TRUE,1,2.3527483,701.2615,Inside,building
2019-03-11_ioT02:18,32.878391,-117.24231100000002,TRUE,1,2.0738174,700.67512,Inside,building
2019-03-11_ioT02:19,32.878393,-117.24231,TRUE,1,2.0154182,700.43425,Inside,building
2019-03-11_ioT02:20,32.878398,-117.24232099999999,TRUE,1,0.85814796,700.25991,Inside,building
2019-03-11_ioT02:21,32.878398,-117.24232099999999,TRUE,1,0.85814796,700.25991,Inside,building
2019-03-11_ioT02:22,32.878398,-117.24232099999999,TRUE,1,0.85814796,700.25991,Inside,building
2019-03-11_ioT02:23,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT02:24,32.87839,-117.24231200000001,TRUE,1,2.0789532,700.81137,Inside,building
2019-03-11_ioT02:25,32.87839,-117.24231200000001,FALSE,1,2.0789532,700.81137,Inside,building
2019-03-11_ioT02:26,32.878397,-117.242309,TRUE,1,1.8955889,699.98413,Inside,building
2019-03-11_ioT02:27,32.878397,-117.242309,FALSE,1,1.8955889,699.98413,Inside,building
2019-03-11_ioT02:28,32.87839,-117.24231100000002,TRUE,1,2.1470507,700.77975,Inside,building
2019-03-11_ioT02:29,32.878391,-117.24230800000001,TRUE,1,2.2953664,700.5803,Inside,building
2019-03-11_ioT02:30,32.878391,-117.24230800000001,FALSE,1,2.2953664,700.5803,Inside,building
2019-03-11_ioT02:31,32.878387,-117.24231100000002,TRUE,1,2.3844332,701.09364,Inside,building
2019-03-11_ioT02:32,32.878392,-117.24230800000001,TRUE,1,2.2325608,700.47567,Inside,building
2019-03-11_ioT02:33,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT02:34,32.878397,-117.242309,TRUE,1,1.8955889,699.98413,Inside,building
2019-03-11_ioT02:35,32.878391,-117.24230800000001,TRUE,1,2.2953664,700.5803,Inside,building
2019-03-11_ioT02:36,32.878392,-117.24231,TRUE,1,2.0788365,700.53888,Inside,building
2019-03-11_ioT02:37,32.878387,-117.24230800000001,TRUE,1,2.5794399,700.99888,Inside,building
2019-03-11_ioT02:38,32.878387,-117.24230800000001,FALSE,1,2.5794399,700.99888,Inside,building
2019-03-11_ioT02:39,32.878396,-117.242309,TRUE,1,1.9375225,700.08875,Inside,building
2019-03-11_ioT02:40,32.878392,-117.24231100000002,TRUE,1,2.0040807,700.5705,Inside,building
2019-03-11_ioT02:41,32.878392,-117.24231100000002,FALSE,1,2.0040807,700.5705,Inside,building
2019-03-11_ioT02:42,32.878392,-117.24231100000002,TRUE,1,2.0040807,700.5705,Inside,building
2019-03-11_ioT02:43,32.878387,-117.242309,TRUE,1,2.5126492,701.03045,Inside,building
2019-03-11_ioT02:44,32.878388,-117.24230700000001,TRUE,1,2.574444,700.86266,Inside,building
2019-03-11_ioT02:45,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT02:46,32.878387,-117.24230800000001,TRUE,1,2.5794399,700.99888,Inside,building
2019-03-11_ioT02:47,32.878397,-117.242309,TRUE,1,1.8955889,699.98413,Inside,building
2019-03-11_ioT02:48,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT02:49,32.87839,-117.242309,FALSE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT02:50,32.878386,-117.242313,TRUE,1,2.3527483,701.2615,Inside,building
2019-03-11_ioT02:51,32.878394,-117.24230700000001,TRUE,1,2.2016586,700.2348,Inside,building
2019-03-11_ioT02:52,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT02:53,32.87839,-117.24231100000002,TRUE,1,2.1470507,700.77975,Inside,building
2019-03-11_ioT02:54,32.878397,-117.242309,TRUE,1,1.8955889,699.98413,Inside,building
2019-03-11_ioT02:55,32.878388,-117.24230800000001,TRUE,1,2.50404,700.89423,Inside,building
2019-03-11_ioT02:56,32.878389,-117.24231100000002,TRUE,1,2.223435,700.88438,Inside,building
2019-03-11_ioT02:57,32.878389,-117.24231100000002,FALSE,1,2.223435,700.88438,Inside,building
2019-03-11_ioT02:58,32.878396,-117.242309,TRUE,1,1.9375225,700.08875,Inside,building
2019-03-11_ioT02:59,32.878396,-117.242309,FALSE,1,1.9375225,700.08875,Inside,building
2019-03-11_ioT03:00,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT03:01,32.878391,-117.24231100000002,TRUE,1,2.0738174,700.67512,Inside,building
2019-03-11_ioT03:02,32.878440999999995,-117.242352,TRUE,1,4.7830051,696.762,Inside,building
2019-03-11_ioT03:03,32.878440999999995,-117.242352,FALSE,1,4.7830051,696.762,Inside,building
2019-03-11_ioT03:04,32.878440999999995,-117.242352,FALSE,1,4.7830051,696.762,Inside,building
2019-03-11_ioT03:05,32.878446999999994,-117.242351,TRUE,1,5.3432677,696.10375,Inside,building
2019-03-11_ioT03:06,32.878398,-117.24231699999999,TRUE,1,1.1680335,700.13293,Inside,building
2019-03-11_ioT03:07,32.878398,-117.24231699999999,TRUE,1,1.1680335,700.13293,Inside,building
2019-03-11_ioT03:08,32.878398,-117.24231699999999,TRUE,1,1.1680335,700.13293,Inside,building
2019-03-11_ioT03:09,32.878398,-117.24231699999999,TRUE,1,1.1680335,700.13293,Inside,building
2019-03-11_ioT03:10,32.878399,-117.24231699999999,TRUE,1,1.1193853,700.02835,Inside,building
2019-03-11_ioT03:11,32.878399,-117.24231699999999,FALSE,1,1.1193853,700.02835,Inside,building
2019-03-11_ioT03:12,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT03:13,32.878386,-117.242313,TRUE,1,2.3527483,701.2615,Inside,building
2019-03-11_ioT03:14,32.878391,-117.24230800000001,TRUE,1,2.2953664,700.5803,Inside,building
2019-03-11_ioT03:15,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT03:16,32.87839,-117.242309,FALSE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT03:17,32.8784,-117.24231699999999,TRUE,1,1.0800339,699.92377,Inside,building
2019-03-11_ioT03:18,32.87839,-117.24231100000002,TRUE,1,2.1470507,700.77975,Inside,building
2019-03-11_ioT03:19,32.878387,-117.24230800000001,TRUE,1,2.5794399,700.99888,Inside,building
2019-03-11_ioT03:20,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT03:21,32.87839,-117.242309,FALSE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT03:22,32.878403000000006,-117.242327,TRUE,1,0.093384229,699.92806,Inside,building
2019-03-11_ioT03:23,32.878413,-117.24233799999999,TRUE,1,1.4520649,699.23452,Inside,building
2019-03-11_ioT03:24,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT03:25,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT03:26,32.87839,-117.242309,FALSE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT03:27,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT03:28,32.878414,-117.242337,TRUE,1,1.4840658,699.09805,Inside,building
2019-03-11_ioT03:29,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT03:30,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT03:31,32.87839,-117.242309,FALSE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT03:32,32.878398,-117.24231599999999,TRUE,1,1.2509502,700.10122,Inside,building
2019-03-11_ioT03:33,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT03:34,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT03:35,32.87839,-117.242309,FALSE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT03:36,32.8784,-117.24231499999999,TRUE,1,1.2589927,699.86033,Inside,building
2019-03-11_ioT03:37,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT03:38,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT03:39,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT03:40,32.878399,-117.24231599999999,TRUE,1,1.2056523,699.99663,Inside,building
2019-03-11_ioT03:41,32.878399,-117.24231599999999,FALSE,1,1.2056523,699.99663,Inside,building
2019-03-11_ioT03:42,32.878411,-117.242337,TRUE,1,1.2237997,699.41142,Inside,building
2019-03-11_ioT03:43,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT03:44,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT03:45,32.87839,-117.24230800000001,TRUE,1,2.3617398,700.68494,Inside,building
2019-03-11_ioT03:46,32.87839,-117.24230800000001,FALSE,1,2.3617398,700.68494,Inside,building
2019-03-11_ioT03:47,32.878423,-117.24235,TRUE,1,3.027623,698.57578,Inside,building
2019-03-11_ioT03:48,32.878398,-117.24232099999999,TRUE,1,0.85814796,700.25991,Inside,building
2019-03-11_ioT03:49,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT03:50,32.87839,-117.242309,FALSE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT03:51,32.878413,-117.242337,TRUE,1,1.3938439,699.2025,Inside,building
2019-03-11_ioT03:52,32.87839,-117.24230800000001,TRUE,1,2.3617398,700.68494,Inside,building
2019-03-11_ioT03:53,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT03:54,32.878398,-117.24231599999999,TRUE,1,1.2509502,700.10122,Inside,building
2019-03-11_ioT03:55,32.878388,-117.24230800000001,TRUE,1,2.50404,700.89423,Inside,building
2019-03-11_ioT03:56,32.878388,-117.24230800000001,FALSE,1,2.50404,700.89423,Inside,building
2019-03-11_ioT03:57,32.878388,-117.24230800000001,TRUE,1,2.50404,700.89423,Inside,building
2019-03-11_ioT03:58,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT03:59,32.87839,-117.242309,FALSE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT04:00,32.87839,-117.24230800000001,TRUE,1,2.3617398,700.68494,Inside,building
2019-03-11_ioT04:01,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT04:02,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT04:03,32.878388,-117.24230800000001,TRUE,1,2.50404,700.89423,Inside,building
2019-03-11_ioT04:04,32.878399,-117.24231699999999,TRUE,1,1.1193853,700.02835,Inside,building
2019-03-11_ioT04:05,32.878399,-117.24231699999999,FALSE,1,1.1193853,700.02835,Inside,building
2019-03-11_ioT04:06,32.878399,-117.24231699999999,TRUE,1,1.1193853,700.02835,Inside,building
2019-03-11_ioT04:07,32.878387,-117.242309,TRUE,1,2.5126492,701.03045,Inside,building
2019-03-11_ioT04:08,32.878422,-117.242351,TRUE,1,3.0127596,698.71236,Inside,building
2019-03-11_ioT04:09,32.878389,-117.24230700000001,TRUE,1,2.5038364,700.75801,Inside,building
2019-03-11_ioT04:10,32.878389,-117.24230700000001,FALSE,1,2.5038364,700.75801,Inside,building
2019-03-11_ioT04:11,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT04:12,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT04:13,32.87839,-117.242309,FALSE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT04:14,32.878389,-117.24230700000001,TRUE,1,2.5038364,700.75801,Inside,building
2019-03-11_ioT04:15,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT04:16,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT04:17,32.878392,-117.24231,TRUE,1,2.0788365,700.53888,Inside,building
2019-03-11_ioT04:18,32.878387,-117.24230800000001,TRUE,1,2.5794399,700.99888,Inside,building
2019-03-11_ioT04:19,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT04:20,32.87839,-117.242309,FALSE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT04:21,32.878388,-117.24230800000001,TRUE,1,2.50404,700.89423,Inside,building
2019-03-11_ioT04:22,32.878389,-117.24230700000001,TRUE,1,2.5038364,700.75801,Inside,building
2019-03-11_ioT04:23,32.878389,-117.24230700000001,FALSE,1,2.5038364,700.75801,Inside,building
2019-03-11_ioT04:24,32.878389,-117.24230700000001,TRUE,1,2.5038364,700.75801,Inside,building
2019-03-11_ioT04:25,32.878389,-117.242309,TRUE,1,2.3604125,700.82117,Inside,building
2019-03-11_ioT04:26,32.87839,-117.24231100000002,TRUE,1,2.1470507,700.77975,Inside,building
2019-03-11_ioT04:27,32.87839,-117.24231100000002,FALSE,1,2.1470507,700.77975,Inside,building
2019-03-11_ioT04:28,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT04:29,32.878419,-117.24235,TRUE,1,2.717727,698.99329,Inside,building
2019-03-11_ioT04:30,32.878391,-117.24230800000001,TRUE,1,2.2953664,700.5803,Inside,building
2019-03-11_ioT04:31,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT04:32,32.87839,-117.242309,FALSE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT04:33,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT04:34,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT04:35,32.87839,-117.242309,FALSE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT04:36,32.878392,-117.24231100000002,TRUE,1,2.0040807,700.5705,Inside,building
2019-03-11_ioT04:37,32.878388,-117.24230800000001,TRUE,1,2.50404,700.89423,Inside,building
2019-03-11_ioT04:38,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT04:39,32.878388,-117.24230800000001,TRUE,1,2.50404,700.89423,Inside,building
2019-03-11_ioT04:40,32.878388,-117.24230800000001,TRUE,1,2.50404,700.89423,Inside,building
2019-03-11_ioT04:41,32.878388,-117.24230800000001,FALSE,1,2.50404,700.89423,Inside,building
2019-03-11_ioT04:42,32.87839,-117.24231100000002,TRUE,1,2.1470507,700.77975,Inside,building
2019-03-11_ioT04:43,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT04:44,32.87839,-117.242309,FALSE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT04:45,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT04:46,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT04:47,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT04:48,32.878398,-117.24232099999999,TRUE,1,0.85814796,700.25991,Inside,building
2019-03-11_ioT04:49,32.878413,-117.242325,TRUE,1,1.1466982,698.81913,Inside,building
2019-03-11_ioT04:50,32.878413,-117.242325,FALSE,1,1.1466982,698.81913,Inside,building
2019-03-11_ioT04:51,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT04:52,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT04:53,32.878392,-117.24230800000001,TRUE,1,2.2325608,700.47567,Inside,building
2019-03-11_ioT04:54,32.878392,-117.24230800000001,FALSE,1,2.2325608,700.47567,Inside,building
2019-03-11_ioT04:55,32.878414,-117.242324,TRUE,1,1.2789103,698.68273,Inside,building
2019-03-11_ioT04:56,32.878391,-117.24231100000002,TRUE,1,2.0738174,700.67512,Inside,building
2019-03-11_ioT04:57,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT04:58,32.878387,-117.242309,TRUE,1,2.5126492,701.03045,Inside,building
2019-03-11_ioT04:59,32.878387,-117.242309,FALSE,1,2.5126492,701.03045,Inside,building
2019-03-11_ioT05:00,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:01,32.878398,-117.24232099999999,TRUE,1,0.85814796,700.25991,Inside,building
2019-03-11_ioT05:02,32.878392,-117.24231,TRUE,1,2.0788365,700.53888,Inside,building
2019-03-11_ioT05:03,32.878392,-117.24231,FALSE,1,2.0788365,700.53888,Inside,building
2019-03-11_ioT05:04,32.878398,-117.24232099999999,TRUE,1,0.85814796,700.25991,Inside,building
2019-03-11_ioT05:05,32.878387,-117.242309,TRUE,1,2.5126492,701.03045,Inside,building
2019-03-11_ioT05:06,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:07,32.878388,-117.24230800000001,TRUE,1,2.50404,700.89423,Inside,building
2019-03-11_ioT05:08,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:09,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:10,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:11,32.87839,-117.242309,FALSE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:12,32.878414,-117.242324,TRUE,1,1.2789103,698.68273,Inside,building
2019-03-11_ioT05:13,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:14,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:15,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:16,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:17,32.87839,-117.242309,FALSE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:18,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:19,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:20,32.87839,-117.242309,FALSE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:21,32.878403999999996,-117.24233100000001,TRUE,1,0.30141307,699.95107,Inside,building
2019-03-11_ioT05:22,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:23,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:24,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:25,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:26,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:27,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:28,32.87839,-117.242309,FALSE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:29,32.878387,-117.24230800000001,TRUE,1,2.5794399,700.99888,Inside,building
2019-03-11_ioT05:30,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:31,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:32,32.878389,-117.242309,TRUE,1,2.3604125,700.82117,Inside,building
2019-03-11_ioT05:33,32.878403000000006,-117.242329,TRUE,1,0.093384229,699.99179,Inside,building
2019-03-11_ioT05:34,32.878389,-117.24231100000002,TRUE,1,2.223435,700.88438,Inside,building
2019-03-11_ioT05:35,32.878389,-117.24231100000002,FALSE,1,2.223435,700.88438,Inside,building
