time,latitude,longitude,isDataPoint,distanceFromSensor(M)
2019-04-09T00:05,32.8852927,-117.240171,TRUE,0
2019-04-09T00:06,32.8852927,-117.240171,FALSE,0
2019-04-09T00:07,32.8852927,-117.240171,FALSE,0
2019-04-09T00:08,32.8852927,-117.240171,FALSE,0
2019-04-09T00:09,32.8852927,-117.240171,FALSE,0
2019-04-09T00:10,32.8852927,-117.240171,FALSE,0
2019-04-09T00:11,32.8855188,-117.24006,TRUE,27.193902
2019-04-09T00:12,32.8855188,-117.24006,FALSE,27.193902
2019-04-09T00:13,32.8855188,-117.24006,FALSE,27.193902
2019-04-09T00:14,32.8855188,-117.24006,FALSE,27.193902
2019-04-09T00:15,32.8855188,-117.24006,FALSE,27.193902
2019-04-09T00:16,32.8855188,-117.24006,FALSE,27.193902
2019-04-09T00:17,32.8855087,-117.2400683,TRUE,25.861818
2019-04-09T00:18,32.8855087,-117.2400683,FALSE,25.861818
2019-04-09T00:19,32.8855087,-117.2400683,FALSE,25.861818
2019-04-09T00:20,32.8855087,-117.2400683,FALSE,25.861818
2019-04-09T00:21,32.8855087,-117.2400683,FALSE,25.861818
2019-04-09T00:22,32.8855087,-117.2400683,FALSE,25.861818
2019-04-09T00:23,32.88487369,-117.24065124,TRUE,64.666302
2019-04-09T00:24,32.88487369,-117.24065124,FALSE,64.666302
2019-04-09T00:25,32.88487369,-117.24065124,FALSE,64.666302
2019-04-09T00:26,32.88487369,-117.24065124,FALSE,64.666302
2019-04-09T00:27,32.88487369,-117.24065124,FALSE,64.666302
2019-04-09T00:28,32.88487369,-117.24065124,FALSE,64.666302
2019-04-09T00:29,32.88320383,-117.23461712,TRUE,568.24917
2019-04-09T00:30,32.88320383,-117.23461712,FALSE,568.24917
2019-04-09T00:31,32.88320383,-117.23461712,FALSE,568.24917
2019-04-09T00:32,32.88320383,-117.23461712,FALSE,568.24917
2019-04-09T00:33,32.88320383,-117.23461712,FALSE,568.24917
2019-04-09T00:34,32.88320383,-117.23461712,FALSE,568.24917
2019-04-09T00:35,32.87069556,-117.21702012,TRUE,2703.4267
2019-04-09T00:36,32.87069556,-117.21702012,FALSE,2703.4267
2019-04-09T00:37,32.87069556,-117.21702012,FALSE,2703.4267
2019-04-09T00:38,32.87069556,-117.21702012,FALSE,2703.4267
2019-04-09T00:39,32.87069556,-117.21702012,FALSE,2703.4267
2019-04-09T00:40,32.87069556,-117.21702012,FALSE,2703.4267
2019-04-09T00:41,32.87063,-117.2170602,TRUE,2704.8231
2019-04-09T00:42,32.87063,-117.2170602,FALSE,2704.8231
2019-04-09T00:43,32.87063,-117.2170602,FALSE,2704.8231
2019-04-09T00:44,32.87063,-117.2170602,FALSE,2704.8231
2019-04-09T00:45,32.87063,-117.2170602,FALSE,2704.8231
2019-04-09T00:46,32.87063,-117.2170602,FALSE,2704.8231
2019-04-09T00:47,32.8706408,-117.2171828,TRUE,2694.9705
2019-04-09T00:48,32.8706408,-117.2171828,FALSE,2694.9705
2019-04-09T00:49,32.8706408,-117.2171828,FALSE,2694.9705
2019-04-09T00:50,32.8706408,-117.2171828,FALSE,2694.9705
2019-04-09T00:51,32.8706408,-117.2171828,FALSE,2694.9705
2019-04-09T00:52,32.8706408,-117.2171828,FALSE,2694.9705
2019-04-09T00:53,32.8704187,-117.2170327,TRUE,2721.0912
2019-04-09T00:54,32.8704187,-117.2170327,FALSE,2721.0912
2019-04-09T00:55,32.8704187,-117.2170327,FALSE,2721.0912
2019-04-09T00:56,32.8704187,-117.2170327,FALSE,2721.0912
2019-04-09T00:57,32.8704187,-117.2170327,FALSE,2721.0912
2019-04-09T00:58,32.8704187,-117.2170327,FALSE,2721.0912
2019-04-09T00:59,32.8704068,-117.2170352,TRUE,2721.7105
2019-04-09T01:00,32.8704068,-117.2170352,FALSE,2721.7105
2019-04-09T01:01,32.8704068,-117.2170352,FALSE,2721.7105
2019-04-09T01:02,32.8704068,-117.2170352,FALSE,2721.7105
2019-04-09T01:03,32.8704068,-117.2170352,FALSE,2721.7105
2019-04-09T01:04,32.8704068,-117.2170352,FALSE,2721.7105
2019-04-09T01:05,32.8704275,-117.2170242,TRUE,2721.127
2019-04-09T01:06,32.8704275,-117.2170242,FALSE,2721.127
2019-04-09T01:07,32.8704275,-117.2170242,FALSE,2721.127
2019-04-09T01:08,32.8704275,-117.2170242,FALSE,2721.127
2019-04-09T01:09,32.8704275,-117.2170242,FALSE,2721.127
2019-04-09T01:10,32.8704275,-117.2170242,FALSE,2721.127
2019-04-09T01:11,32.870417,-117.2170332,TRUE,2721.1691
2019-04-09T01:12,32.870417,-117.2170332,FALSE,2721.1691
2019-04-09T01:13,32.870417,-117.2170332,FALSE,2721.1691
2019-04-09T01:14,32.870417,-117.2170332,FALSE,2721.1691
2019-04-09T01:15,32.870417,-117.2170332,FALSE,2721.1691
2019-04-09T01:16,32.870417,-117.2170332,FALSE,2721.1691
2019-04-09T01:17,32.8703846,-117.2170404,TRUE,2722.8274
2019-04-09T01:18,32.8703846,-117.2170404,FALSE,2722.8274
2019-04-09T01:19,32.8703846,-117.2170404,FALSE,2722.8274
2019-04-09T01:20,32.8703846,-117.2170404,FALSE,2722.8274
2019-04-09T01:21,32.8703846,-117.2170404,FALSE,2722.8274
2019-04-09T01:22,32.8703846,-117.2170404,FALSE,2722.8274
2019-04-09T01:23,32.8703917,-117.2170312,TRUE,2723.0285
2019-04-09T01:24,32.8703917,-117.2170312,FALSE,2723.0285
2019-04-09T01:25,32.8703917,-117.2170312,FALSE,2723.0285
2019-04-09T01:26,32.8703917,-117.2170312,FALSE,2723.0285
2019-04-09T01:27,32.8703917,-117.2170312,FALSE,2723.0285
2019-04-09T01:28,32.8703917,-117.2170312,FALSE,2723.0285
2019-04-09T01:29,32.8704184,-117.2170136,TRUE,2722.5281
2019-04-09T01:30,32.8704184,-117.2170136,FALSE,2722.5281
2019-04-09T01:31,32.8704184,-117.2170136,FALSE,2722.5281
2019-04-09T01:32,32.8704184,-117.2170136,FALSE,2722.5281
2019-04-09T01:33,32.8704184,-117.2170136,FALSE,2722.5281
2019-04-09T01:34,32.8704184,-117.2170136,FALSE,2722.5281
2019-04-09T01:35,32.8704108,-117.217021,TRUE,2722.4928
2019-04-09T01:36,32.8704108,-117.217021,FALSE,2722.4928
2019-04-09T01:37,32.8704108,-117.217021,FALSE,2722.4928
2019-04-09T01:38,32.8704108,-117.217021,FALSE,2722.4928
2019-04-09T01:39,32.8704108,-117.217021,FALSE,2722.4928
2019-04-09T01:40,32.8704108,-117.217021,FALSE,2722.4928
2019-04-09T01:41,32.8704179,-117.217018,TRUE,2722.2355
2019-04-09T01:42,32.8704179,-117.217018,FALSE,2722.2355
2019-04-09T01:43,32.8704179,-117.217018,FALSE,2722.2355
2019-04-09T01:44,32.8704179,-117.217018,FALSE,2722.2355
2019-04-09T01:45,32.8704179,-117.217018,FALSE,2722.2355
2019-04-09T01:46,32.8704179,-117.217018,FALSE,2722.2355
2019-04-09T01:47,32.8703935,-117.2170409,TRUE,2722.1879
2019-04-09T01:48,32.8703935,-117.2170409,FALSE,2722.1879
2019-04-09T01:49,32.8703935,-117.2170409,FALSE,2722.1879
2019-04-09T01:50,32.8703935,-117.2170409,FALSE,2722.1879
2019-04-09T01:51,32.8703935,-117.2170409,FALSE,2722.1879
2019-04-09T01:52,32.8703935,-117.2170409,FALSE,2722.1879
2019-04-09T01:53,32.8703949,-117.2170281,TRUE,2723.0417
2019-04-09T01:54,32.8703949,-117.2170281,FALSE,2723.0417
2019-04-09T01:55,32.8703949,-117.2170281,FALSE,2723.0417
2019-04-09T01:56,32.8703949,-117.2170281,FALSE,2723.0417
2019-04-09T01:57,32.8703949,-117.2170281,FALSE,2723.0417
2019-04-09T01:58,32.8703949,-117.2170281,FALSE,2723.0417
2019-04-09T01:59,32.8704014,-117.2170235,TRUE,2722.943
2019-04-09T02:00,32.8704014,-117.2170235,FALSE,2722.943
2019-04-09T02:01,32.8704014,-117.2170235,FALSE,2722.943
2019-04-09T02:02,32.8704014,-117.2170235,FALSE,2722.943
2019-04-09T02:03,32.8704014,-117.2170235,FALSE,2722.943
2019-04-09T02:04,32.8704014,-117.2170235,FALSE,2722.943
2019-04-09T02:05,32.8704134,-117.2170189,TRUE,2722.4728
2019-04-09T02:06,32.8704134,-117.2170189,FALSE,2722.4728
2019-04-09T02:07,32.8704134,-117.2170189,FALSE,2722.4728
2019-04-09T02:08,32.8704134,-117.2170189,FALSE,2722.4728
2019-04-09T02:09,32.8704134,-117.2170189,FALSE,2722.4728
2019-04-09T02:10,32.8704134,-117.2170189,FALSE,2722.4728
2019-04-09T02:11,32.8704412,-117.2169652,TRUE,2724.582
2019-04-09T02:12,32.8704412,-117.2169652,FALSE,2724.582
2019-04-09T02:13,32.8704412,-117.2169652,FALSE,2724.582
2019-04-09T02:14,32.8704412,-117.2169652,FALSE,2724.582
2019-04-09T02:15,32.8704412,-117.2169652,FALSE,2724.582
2019-04-09T02:16,32.8704412,-117.2169652,FALSE,2724.582
2019-04-09T02:17,32.8703912,-117.2170282,TRUE,2723.2847
2019-04-09T02:18,32.8703912,-117.2170282,FALSE,2723.2847
2019-04-09T02:19,32.8703912,-117.2170282,FALSE,2723.2847
2019-04-09T02:20,32.8703912,-117.2170282,FALSE,2723.2847
2019-04-09T02:21,32.8703912,-117.2170282,FALSE,2723.2847
2019-04-09T02:22,32.8703912,-117.2170282,FALSE,2723.2847
2019-04-09T02:23,32.8703874,-117.2170427,TRUE,2722.4674
2019-04-09T02:24,32.8703874,-117.2170427,FALSE,2722.4674
2019-04-09T02:25,32.8703874,-117.2170427,FALSE,2722.4674
2019-04-09T02:26,32.8703874,-117.2170427,FALSE,2722.4674
2019-04-09T02:27,32.8703874,-117.2170427,FALSE,2722.4674
2019-04-09T02:28,32.8703874,-117.2170427,FALSE,2722.4674
2019-04-09T02:29,32.8703916,-117.2170271,TRUE,2723.3391
2019-04-09T02:30,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T02:31,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T02:32,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T02:33,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T02:34,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T02:35,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T02:36,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T02:37,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T02:38,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T02:39,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T02:40,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T02:41,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T02:42,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T02:43,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T02:44,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T02:45,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T02:46,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T02:47,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T02:48,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T02:49,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T02:50,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T02:51,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T02:52,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T02:53,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T02:54,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T02:55,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T02:56,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T02:57,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T02:58,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T02:59,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:00,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:01,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:02,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:03,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:04,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:05,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:06,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:07,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:08,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:09,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:10,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:11,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:12,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:13,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:14,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:15,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:16,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:17,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:18,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:19,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:20,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:21,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:22,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:23,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:24,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:25,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:26,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:27,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:28,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:29,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:30,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:31,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:32,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:33,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:34,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:35,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:36,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:37,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:38,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:39,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:40,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:41,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:42,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:43,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:44,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:45,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:46,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:47,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:48,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:49,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:50,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:51,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:52,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:53,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:54,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:55,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:56,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:57,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:58,32.8703916,-117.2170271,FALSE,2723.3391
2019-04-09T03:59,32.8703916,-117.2170271,FALSE,2723.3391
