time,latitude,longitude,isDataPoint,distanceFromSensor(M)
2019-03-06T01:00,32.878353,-117.242309,TRUE,0
2019-03-06T01:01,32.878341,-117.242299,TRUE,1.6286569
2019-03-06T01:02,32.878351,-117.24231,TRUE,0.24120089
2019-03-06T01:03,32.878351,-117.24231,TRUE,0.24120089
2019-03-06T01:04,32.878351,-117.242309,TRUE,0.22238985
2019-03-06T01:05,32.878343,-117.242305,TRUE,1.1730137
2019-03-06T01:06,32.878357,-117.242308,TRUE,0.45447729
2019-03-06T01:07,32.878351,-117.24231,TRUE,0.24120089
2019-03-06T01:08,32.878347,-117.242307,TRUE,0.69281868
2019-03-06T01:09,32.878351,-117.24231,TRUE,0.24120089
2019-03-06T01:10,32.878353,-117.242307,TRUE,0.18676856
2019-03-06T01:11,32.878357,-117.242306,TRUE,0.52565635
2019-03-06T01:12,32.878354,-117.242307,TRUE,0.21736331
2019-03-06T01:13,32.878353,-117.242307,TRUE,0.18676856
2019-03-06T01:14,32.878354,-117.242307,TRUE,0.21736331
2019-03-06T01:15,32.878354,-117.242307,FALSE,0.21736331
2019-03-06T01:16,32.878352,-117.242308,TRUE,0.14520653
2019-03-06T01:17,32.878352,-117.242308,TRUE,0.14520653
2019-03-06T01:18,32.878341,-117.242299,TRUE,1.6286569
2019-03-06T01:19,32.878341,-117.242299,TRUE,1.6286569
2019-03-06T01:20,32.878341,-117.242299,FALSE,1.6286569
2019-03-06T01:21,32.878359,-117.242309,TRUE,0.66716956
2019-03-06T01:22,32.878358,-117.242308,TRUE,0.56376273
2019-03-06T01:23,32.878352,-117.242308,TRUE,0.14520653
2019-03-06T01:24,32.878356,-117.242306,TRUE,0.43561958
2019-03-06T01:25,32.878353,-117.242309,TRUE,0
2019-03-06T01:26,32.878353,-117.242308,TRUE,0.093384282
2019-03-06T01:27,32.878353,-117.242308,FALSE,0.093384282
2019-03-06T01:28,32.878341,-117.242299,TRUE,1.6286569
2019-03-06T01:29,32.878351,-117.24231,TRUE,0.24120089
2019-03-06T01:30,32.878351,-117.24231,FALSE,0.24120089
2019-03-06T01:31,32.878341,-117.242299,TRUE,1.6286569
2019-03-06T01:32,32.878353,-117.242308,TRUE,0.093384282
2019-03-06T01:33,32.878358,-117.242308,TRUE,0.56376273
2019-03-06T01:34,32.878353,-117.242309,TRUE,0
2019-03-06T01:35,32.878341,-117.242299,TRUE,1.6286569
2019-03-06T01:36,32.878341,-117.242299,FALSE,1.6286569
2019-03-06T01:37,32.878341,-117.242299,TRUE,1.6286569
2019-03-06T01:38,32.878341,-117.242299,TRUE,1.6286569
2019-03-06T01:39,32.878352,-117.242308,TRUE,0.14520653
2019-03-06T01:40,32.878352,-117.242308,TRUE,0.14520653
2019-03-06T01:41,32.878352,-117.242308,TRUE,0.14520653
2019-03-06T01:42,32.878348,-117.2423,TRUE,1.0077095
