time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation,idx,location_type,isIndoor
2019-04-07T19:46:33.574Z,32.8703837,-117.21705279999999,80.9000015258789,20.55,,,0,network,,,,,,,,84,,40,building,1
2019-04-07T19:47:46.798Z,32.8704034,-117.21706299999998,80.9000015258789,20.926,,,0,network,,,,,,,,84,,41,building,1
2019-04-07T19:48:48.923Z,32.870395699999996,-117.21706,81.0,20.691999999999997,,,0,network,,,,,,,,84,,42,building,1
2019-04-07T19:50:24.404Z,32.8703978,-117.2170585,80.9000015258789,20.509,,,0,network,,,,,,,,84,,43,building,1
2019-04-07T19:51:47.187Z,32.8703934,-117.21705049999998,81.0999984741211,20.649,,,0,network,,,,,,,,84,,44,building,1
2019-04-07T19:52:49.339Z,32.8703918,-117.21704720000001,80.9000015258789,21.033,,,0,network,,,,,,,,84,,45,building,1
2019-04-07T19:53:51.549Z,32.870392800000005,-117.21704879999999,81.0,20.712,,,0,network,,,,,,,,84,,46,building,1
2019-04-07T19:55:36.155Z,32.8703942,-117.2170507,80.9000015258789,20.605999999999998,,,0,network,,,,,,,,84,,47,building,1
2019-04-07T19:56:38.345Z,32.870382899999996,-117.21705159999998,81.0,20.941999999999997,,,0,network,,,,,,,,83,,48,building,1
2019-04-07T19:57:40.491Z,32.8703926,-117.2170485,80.9000015258789,20.868000000000002,,,0,network,,,,,,,,83,,49,building,1
2019-04-07T19:58:42.674Z,32.870397,-117.2170624,81.0999984741211,20.601,,,0,network,,,,,,,,83,,50,building,1
2019-04-07T19:59:44.819Z,32.8703939,-117.21704799999999,80.9000015258789,20.641,,,0,network,,,,,,,,83,,51,building,1
2019-04-07T20:00:46.957Z,32.870392200000005,-117.21704869999999,80.9000015258789,20.565,,,0,network,,,,,,,,83,,52,building,1
2019-04-07T20:02:33.232Z,32.8703962,-117.21704229999999,80.9000015258789,20.5,,,0,network,,,,,,,,83,,53,building,1
2019-04-07T20:04:04.287Z,32.8703867,-117.21704890000001,81.0,20.46,,,0,network,,,,,,,,83,,54,building,1
2019-04-07T20:05:06.445Z,32.8703924,-117.2170473,80.69999694824219,21.116,,,0,network,,,,,,,,83,,55,building,1
2019-04-07T20:06:08.641Z,32.870396500000005,-117.21705929999999,80.69999694824219,20.585,,,0,network,,,,,,,,83,,56,building,1
2019-04-07T20:07:33.226Z,32.8703939,-117.21704890000001,80.69999694824219,20.409000000000002,,,0,network,,,,,,,,83,,57,building,1
2019-04-07T20:08:20.815Z,32.8703923,-117.217051,80.9000015258789,21.064,,,0,network,,,,,,,,83,,58,building,1
2019-04-07T20:09:55.672Z,32.870395,-117.21704720000001,80.9000015258789,20.476,,,0,network,,,,,,,,82,,59,building,1
2019-04-07T20:10:59.638Z,32.8703952,-117.2170428,80.9000015258789,20.663,,,0,network,,,,,,,,82,,60,building,1
2019-04-07T20:12:29.000Z,32.87068892,-117.21698393,85.4163818359375,31.088001000000002,57.7,0.91,0,gps,1.1,0.8,1.4,-26.8,,,,82,,61,place,0
2019-04-07T20:13:29.839Z,32.8704063,-117.21704170000001,79.9000015258789,20.921,,,0,network,,,,,,,,82,,62,building,1
2019-04-07T20:14:32.410Z,32.8704222,-117.2170082,80.9000015258789,22.092,,,0,network,,,,,,,,82,,63,building,1
2019-04-07T20:15:35.779Z,32.8704043,-117.2170416,80.69999694824219,20.842,,,0,network,,,,,,,,82,,64,building,1
2019-04-07T20:16:38.901Z,32.8704041,-117.21703970000002,80.4000015258789,20.874000000000002,,,0,network,,,,,,,,82,,65,building,1
2019-04-07T20:17:41.787Z,32.8703964,-117.2170387,80.9000015258789,21.119,,,0,network,,,,,,,,82,,66,building,1
2019-04-07T20:19:13.794Z,32.8704063,-117.21703829999998,80.69999694824219,20.854,,,0,network,,,,,,,,82,,67,building,1
2019-04-07T20:20:49.854Z,32.8703962,-117.2170409,80.9000015258789,20.87,,,0,network,,,,,,,,81,,68,building,1
2019-04-07T20:21:53.801Z,32.8704333,-117.2170009,80.9000015258789,21.956,,,0,network,,,,,,,,81,,69,building,1
2019-04-07T20:23:16.610Z,32.8704101,-117.21703090000001,80.9000015258789,21.016,,,0,network,,,,,,,,81,,70,building,1
2019-04-07T20:24:18.791Z,32.870414600000004,-117.21703889999999,80.9000015258789,20.749000000000002,,,0,network,,,,,,,,81,,71,building,1
2019-04-07T20:25:40.285Z,32.8703937,-117.21704550000001,80.9000015258789,20.688000000000002,,,0,network,,,,,,,,81,,72,building,1
2019-04-07T20:27:20.333Z,32.870406800000005,-117.21704209999999,80.9000015258789,20.864,,,0,network,,,,,,,,80,,73,building,1
2019-04-07T20:28:29.000Z,32.870466,-117.21707677,80.70843505859375,32.16,,0.0,0,gps,3.0,1.0,3.2,-26.8,,,,80,,74,building,1
2019-04-07T20:29:29.128Z,32.8704021,-117.2170475,80.9000015258789,20.686,,,0,network,,,,,,,,80,,75,building,1
2019-04-07T20:31:10.199Z,32.8704153,-117.2170354,80.9000015258789,21.136999999999997,,,0,network,,,,,,,,79,,76,building,1
2019-04-07T20:32:12.931Z,32.8704021,-117.21704129999999,80.9000015258789,20.618000000000002,,,0,network,,,,,,,,79,,77,building,1
2019-04-07T20:33:15.031Z,32.870408399999995,-117.21704720000001,80.9000015258789,21.293000000000003,,,0,network,,,,,,,,79,,78,building,1
2019-04-07T20:34:17.325Z,32.8704108,-117.2170328,80.9000015258789,20.807,,,0,network,,,,,,,,79,,79,building,1
2019-04-07T20:35:19.369Z,32.8704256,-117.217009,80.9000015258789,21.576,,,0,network,,,,,,,,78,,80,building,1
2019-04-07T20:37:03.079Z,32.8704088,-117.21705349999999,80.9000015258789,20.493000000000002,,,0,network,,,,,,,,78,,81,building,1
2019-04-07T20:38:47.149Z,32.8704033,-117.2170384,80.69999694824219,20.493000000000002,,,0,network,,,,,,,,77,,82,building,1
