time,latitude,longitude,isDataPoint,within15(M),distanceFromSensor(M),distanceFromSupercomputerSensor(M),insideOutsideVal,locationType:
2019-03-22_ioT14:07,32.881196700000004,-117.23768740000001,FALSE,0,2272.5705,398.03697,Outside,amenity
2019-03-22_ioT14:08,32.881196700000004,-117.23768740000001,FALSE,0,2272.5705,398.03697,Outside,amenity
2019-03-22_ioT14:09,32.881196700000004,-117.23768740000001,FALSE,0,2272.5705,398.03697,Outside,amenity
2019-03-22_ioT14:10,32.881196700000004,-117.23768740000001,FALSE,0,2272.5705,398.03697,Outside,amenity
2019-03-22_ioT14:11,32.881196700000004,-117.23768740000001,FALSE,0,2272.5705,398.03697,Outside,amenity
2019-03-22_ioT14:12,32.8811837,-117.23769899999999,TRUE,0,2272.6931,398.77242,Outside,amenity
2019-03-22_ioT14:13,32.8811837,-117.23769899999999,FALSE,0,2272.6931,398.77242,Outside,amenity
2019-03-22_ioT14:14,32.8811837,-117.23769899999999,FALSE,0,2272.6931,398.77242,Outside,amenity
2019-03-22_ioT14:15,32.8811837,-117.23769899999999,FALSE,0,2272.6931,398.77242,Outside,amenity
2019-03-22_ioT14:16,32.8811837,-117.23769899999999,FALSE,0,2272.6931,398.77242,Outside,amenity
2019-03-22_ioT14:17,32.881135,-117.2377249,TRUE,0,2271.7867,402.36326,Outside,amenity
2019-03-22_ioT14:18,32.881135,-117.2377249,FALSE,0,2271.7867,402.36326,Outside,amenity
2019-03-22_ioT14:19,32.881135,-117.2377249,FALSE,0,2271.7867,402.36326,Outside,amenity
2019-03-22_ioT14:20,32.881135,-117.2377249,FALSE,0,2271.7867,402.36326,Outside,amenity
2019-03-22_ioT14:21,32.881135,-117.2377249,FALSE,0,2271.7867,402.36326,Outside,amenity
2019-03-22_ioT14:22,32.881135,-117.2377249,FALSE,0,2271.7867,402.36326,Outside,amenity
2019-03-22_ioT14:23,32.8812261,-117.23770640000001,TRUE,0,2275.839,394.31773,Outside,amenity
2019-03-22_ioT14:24,32.881242300000004,-117.23770060000001,TRUE,0,2276.3672,393.01311,Outside,amenity
2019-03-22_ioT14:25,32.881242300000004,-117.23770060000001,FALSE,0,2276.3672,393.01311,Outside,amenity
2019-03-22_ioT14:26,32.8812092,-117.23768729999999,TRUE,0,2273.3195,396.82937,Outside,amenity
2019-03-22_ioT14:27,32.881244800000005,-117.23768179999999,TRUE,0,2275.048,393.63775,Outside,amenity
2019-03-22_ioT14:28,32.881244800000005,-117.23768179999999,FALSE,0,2275.048,393.63775,Outside,amenity
2019-03-22_ioT14:29,32.881244800000005,-117.23768179999999,FALSE,0,2275.048,393.63775,Outside,amenity
2019-03-22_ioT14:30,32.881244800000005,-117.23768179999999,FALSE,0,2275.048,393.63775,Outside,amenity
2019-03-22_ioT14:31,32.881244800000005,-117.23768179999999,FALSE,0,2275.048,393.63775,Outside,amenity
2019-03-22_ioT14:32,32.881244800000005,-117.23768179999999,FALSE,0,2275.048,393.63775,Outside,amenity
2019-03-22_ioT14:33,32.881244800000005,-117.23768179999999,FALSE,0,2275.048,393.63775,Outside,amenity
2019-03-22_ioT14:34,32.8811486,-117.2377347,TRUE,0,2273.375,400.59786,Outside,amenity
2019-03-22_ioT14:35,32.8811486,-117.2377347,FALSE,0,2273.375,400.59786,Outside,amenity
2019-03-22_ioT14:36,32.8811486,-117.2377347,FALSE,0,2273.375,400.59786,Outside,amenity
2019-03-22_ioT14:37,32.8811813,-117.23771200000002,TRUE,0,2273.5671,398.41887,Outside,amenity
2019-03-22_ioT14:38,32.8811813,-117.23771200000002,FALSE,0,2273.5671,398.41887,Outside,amenity
2019-03-22_ioT14:39,32.8811813,-117.23771200000002,FALSE,0,2273.5671,398.41887,Outside,amenity
2019-03-22_ioT14:40,32.8811813,-117.23771200000002,FALSE,0,2273.5671,398.41887,Outside,amenity
2019-03-22_ioT14:41,32.8811813,-117.23771200000002,FALSE,0,2273.5671,398.41887,Outside,amenity
2019-03-22_ioT14:42,32.8810283,-117.23774270000001,TRUE,0,2266.7859,412.07849,Outside,amenity
2019-03-22_ioT14:43,32.8810283,-117.23774270000001,FALSE,0,2266.7859,412.07849,Outside,amenity
2019-03-22_ioT14:44,32.8810283,-117.23774270000001,FALSE,0,2266.7859,412.07849,Outside,amenity
2019-03-22_ioT14:45,32.8810283,-117.23774270000001,FALSE,0,2266.7859,412.07849,Outside,amenity
2019-03-22_ioT14:46,32.8810283,-117.23774270000001,FALSE,0,2266.7859,412.07849,Outside,amenity
2019-03-22_ioT14:47,32.88109785499915,-117.2354804239114,TRUE,0,2096.2323,537.41672,Outside,highway
2019-03-22_ioT14:48,32.88109785499915,-117.2354804239114,FALSE,0,2096.2323,537.41672,Outside,highway
2019-03-22_ioT14:49,32.88109785499915,-117.2354804239114,FALSE,0,2096.2323,537.41672,Outside,highway
2019-03-22_ioT14:50,32.88109785499915,-117.2354804239114,FALSE,0,2096.2323,537.41672,Outside,highway
2019-03-22_ioT14:51,32.88109785499915,-117.2354804239114,FALSE,0,2096.2323,537.41672,Outside,highway
2019-03-22_ioT14:52,32.881718199999995,-117.235175,TRUE,0,2114.6897,517.50034,Outside,amenity
2019-03-22_ioT14:53,32.881718199999995,-117.235175,FALSE,0,2114.6897,517.50034,Outside,amenity
2019-03-22_ioT14:54,32.881718199999995,-117.235175,FALSE,0,2114.6897,517.50034,Outside,amenity
2019-03-22_ioT14:55,32.881718199999995,-117.235175,FALSE,0,2114.6897,517.50034,Outside,amenity
2019-03-22_ioT14:56,32.881723,-117.2352169,TRUE,0,2118.1107,513.96084,Outside,amenity
2019-03-22_ioT14:57,32.881723,-117.2352169,FALSE,0,2118.1107,513.96084,Outside,amenity
2019-03-22_ioT14:58,32.881723,-117.2352169,FALSE,0,2118.1107,513.96084,Outside,amenity
2019-03-22_ioT14:59,32.881723,-117.2352169,FALSE,0,2118.1107,513.96084,Outside,amenity
2019-03-22_ioT15:00,32.881723,-117.2352169,FALSE,0,2118.1107,513.96084,Outside,amenity
2019-03-22_ioT15:01,32.8817462,-117.2352078,TRUE,0,2119.0178,513.22094,Outside,amenity
2019-03-22_ioT15:02,32.8817462,-117.2352078,FALSE,0,2119.0178,513.22094,Outside,amenity
2019-03-22_ioT15:03,32.8817462,-117.2352078,FALSE,0,2119.0178,513.22094,Outside,amenity
2019-03-22_ioT15:04,32.8817462,-117.2352078,FALSE,0,2119.0178,513.22094,Outside,amenity
2019-03-22_ioT15:05,32.8817462,-117.2352078,FALSE,0,2119.0178,513.22094,Outside,amenity
2019-03-22_ioT15:06,32.8817462,-117.2352078,FALSE,0,2119.0178,513.22094,Outside,amenity
2019-03-22_ioT15:07,32.881751,-117.2352118,TRUE,0,2119.64,512.6133,Outside,amenity
2019-03-22_ioT15:08,32.881751,-117.2352118,FALSE,0,2119.64,512.6133,Outside,amenity
2019-03-22_ioT15:09,32.881751,-117.2352118,FALSE,0,2119.64,512.6133,Outside,amenity
2019-03-22_ioT15:10,32.881751,-117.2352118,FALSE,0,2119.64,512.6133,Outside,amenity
2019-03-22_ioT15:11,32.881751,-117.2352118,FALSE,0,2119.64,512.6133,Outside,amenity
2019-03-22_ioT15:12,32.8817136,-117.2351662,TRUE,0,2113.7268,518.46764,Outside,amenity
2019-03-22_ioT15:13,32.8817136,-117.2351662,FALSE,0,2113.7268,518.46764,Outside,amenity
2019-03-22_ioT15:14,32.8817136,-117.2351662,FALSE,0,2113.7268,518.46764,Outside,amenity
2019-03-22_ioT15:15,32.8817136,-117.2351662,FALSE,0,2113.7268,518.46764,Outside,amenity
2019-03-22_ioT15:16,32.8817136,-117.2351662,FALSE,0,2113.7268,518.46764,Outside,amenity
2019-03-22_ioT15:17,32.8817037,-117.2352062,TRUE,0,2116.0079,515.99463,Outside,amenity
2019-03-22_ioT15:18,32.8817037,-117.2352062,FALSE,0,2116.0079,515.99463,Outside,amenity
2019-03-22_ioT15:19,32.8817037,-117.2352062,FALSE,0,2116.0079,515.99463,Outside,amenity
2019-03-22_ioT15:20,32.8817037,-117.2352062,FALSE,0,2116.0079,515.99463,Outside,amenity
2019-03-22_ioT15:21,32.8817037,-117.2352062,FALSE,0,2116.0079,515.99463,Outside,amenity
2019-03-22_ioT15:22,32.8817175,-117.2351903,TRUE,0,2115.7718,516.35999,Outside,amenity
2019-03-22_ioT15:23,32.8817175,-117.2351903,FALSE,0,2115.7718,516.35999,Outside,amenity
2019-03-22_ioT15:24,32.8817175,-117.2351903,FALSE,0,2115.7718,516.35999,Outside,amenity
2019-03-22_ioT15:25,32.8817175,-117.2351903,FALSE,0,2115.7718,516.35999,Outside,amenity
2019-03-22_ioT15:26,32.8817175,-117.2351903,FALSE,0,2115.7718,516.35999,Outside,amenity
2019-03-22_ioT15:27,32.881717800000004,-117.235174,TRUE,0,2114.5887,517.60263,Outside,amenity
2019-03-22_ioT15:28,32.881717800000004,-117.235174,FALSE,0,2114.5887,517.60263,Outside,amenity
2019-03-22_ioT15:29,32.881717800000004,-117.235174,FALSE,0,2114.5887,517.60263,Outside,amenity
2019-03-22_ioT15:30,32.881717800000004,-117.235174,FALSE,0,2114.5887,517.60263,Outside,amenity
2019-03-22_ioT15:31,32.881717800000004,-117.235174,FALSE,0,2114.5887,517.60263,Outside,amenity
2019-03-22_ioT15:32,32.8814084,-117.2350871,TRUE,0,2087.2233,544.09311,Inside,building
2019-03-22_ioT15:33,32.8814084,-117.2350871,FALSE,0,2087.2233,544.09311,Inside,building
2019-03-22_ioT15:34,32.8814084,-117.2350871,FALSE,0,2087.2233,544.09311,Inside,building
2019-03-22_ioT15:35,32.8814084,-117.2350871,FALSE,0,2087.2233,544.09311,Inside,building
2019-03-22_ioT15:36,32.8814084,-117.2350871,FALSE,0,2087.2233,544.09311,Inside,building
2019-03-22_ioT15:37,32.8814341,-117.23508729999999,TRUE,0,2088.9653,542.38242,Inside,building
2019-03-22_ioT15:38,32.8814341,-117.23508729999999,FALSE,0,2088.9653,542.38242,Inside,building
2019-03-22_ioT15:39,32.8814341,-117.23508729999999,FALSE,0,2088.9653,542.38242,Inside,building
2019-03-22_ioT15:40,32.8814341,-117.23508729999999,FALSE,0,2088.9653,542.38242,Inside,building
2019-03-22_ioT15:41,32.8814341,-117.23508729999999,FALSE,0,2088.9653,542.38242,Inside,building
2019-03-22_ioT15:42,32.881731,-117.23521389999999,TRUE,0,2118.4333,513.69353,Outside,amenity
2019-03-22_ioT15:43,32.881731,-117.23521389999999,FALSE,0,2118.4333,513.69353,Outside,amenity
2019-03-22_ioT15:44,32.881731,-117.23521389999999,FALSE,0,2118.4333,513.69353,Outside,amenity
2019-03-22_ioT15:45,32.881731,-117.23521389999999,FALSE,0,2118.4333,513.69353,Outside,amenity
2019-03-22_ioT15:46,32.881731,-117.23521389999999,FALSE,0,2118.4333,513.69353,Outside,amenity
2019-03-22_ioT15:47,32.8817453,-117.23520719999999,TRUE,0,2118.9122,513.32326,Outside,amenity
2019-03-22_ioT15:48,32.8817453,-117.23520719999999,FALSE,0,2118.9122,513.32326,Outside,amenity
2019-03-22_ioT15:49,32.8817453,-117.23520719999999,FALSE,0,2118.9122,513.32326,Outside,amenity
2019-03-22_ioT15:50,32.8817453,-117.23520719999999,FALSE,0,2118.9122,513.32326,Outside,amenity
2019-03-22_ioT15:51,32.8817453,-117.23520719999999,FALSE,0,2118.9122,513.32326,Outside,amenity
2019-03-22_ioT15:52,32.8817453,-117.23520790000002,TRUE,0,2118.9639,513.26901,Outside,amenity
2019-03-22_ioT15:53,32.8817453,-117.23520790000002,FALSE,0,2118.9639,513.26901,Outside,amenity
2019-03-22_ioT15:54,32.8817453,-117.23520790000002,FALSE,0,2118.9639,513.26901,Outside,amenity
2019-03-22_ioT15:55,32.8817453,-117.23520790000002,FALSE,0,2118.9639,513.26901,Outside,amenity
2019-03-22_ioT15:56,32.8817453,-117.23520790000002,FALSE,0,2118.9639,513.26901,Outside,amenity
2019-03-22_ioT15:57,32.8817451,-117.2352077,TRUE,0,2118.9355,513.29691,Outside,amenity
2019-03-22_ioT15:58,32.8817451,-117.2352077,FALSE,0,2118.9355,513.29691,Outside,amenity
2019-03-22_ioT15:59,32.8817451,-117.2352077,FALSE,0,2118.9355,513.29691,Outside,amenity
2019-03-22_ioT16:00,32.8817451,-117.2352077,FALSE,0,2118.9355,513.29691,Outside,amenity
2019-03-22_ioT16:01,32.8817451,-117.2352077,FALSE,0,2118.9355,513.29691,Outside,amenity
2019-03-22_ioT16:02,32.8817452,-117.23520729999998,TRUE,0,2118.9128,513.32171,Outside,amenity
2019-03-22_ioT16:03,32.8817452,-117.23520729999998,FALSE,0,2118.9128,513.32171,Outside,amenity
2019-03-22_ioT16:04,32.8817452,-117.23520729999998,FALSE,0,2118.9128,513.32171,Outside,amenity
2019-03-22_ioT16:05,32.8817452,-117.23520729999998,FALSE,0,2118.9128,513.32171,Outside,amenity
2019-03-22_ioT16:06,32.8817452,-117.2352076,TRUE,0,2118.935,513.29846,Outside,amenity
2019-03-22_ioT16:07,32.8817452,-117.2352076,FALSE,0,2118.935,513.29846,Outside,amenity
2019-03-22_ioT16:08,32.8817452,-117.2352076,FALSE,0,2118.935,513.29846,Outside,amenity
2019-03-22_ioT16:09,32.8817452,-117.2352076,FALSE,0,2118.935,513.29846,Outside,amenity
2019-03-22_ioT16:10,32.8817452,-117.2352076,FALSE,0,2118.935,513.29846,Outside,amenity
2019-03-22_ioT16:11,32.8817452,-117.2352076,FALSE,0,2118.935,513.29846,Outside,amenity
2019-03-22_ioT16:12,32.881745,-117.23520819999999,TRUE,0,2118.9656,513.26436,Outside,amenity
2019-03-22_ioT16:13,32.881745,-117.23520819999999,FALSE,0,2118.9656,513.26436,Outside,amenity
2019-03-22_ioT16:14,32.881745,-117.23520819999999,FALSE,0,2118.9656,513.26436,Outside,amenity
2019-03-22_ioT16:15,32.881745,-117.23520819999999,FALSE,0,2118.9656,513.26436,Outside,amenity
2019-03-22_ioT16:16,32.881745,-117.23520819999999,FALSE,0,2118.9656,513.26436,Outside,amenity
2019-03-22_ioT16:17,32.8817448,-117.23520829999998,TRUE,0,2118.9594,513.26902,Outside,amenity
2019-03-22_ioT16:18,32.8817448,-117.23520829999998,FALSE,0,2118.9594,513.26902,Outside,amenity
2019-03-22_ioT16:19,32.8817448,-117.23520829999998,FALSE,0,2118.9594,513.26902,Outside,amenity
2019-03-22_ioT16:20,32.8817448,-117.23520829999998,FALSE,0,2118.9594,513.26902,Outside,amenity
2019-03-22_ioT16:21,32.8817441,-117.23520800000001,TRUE,0,2118.8896,513.3357,Outside,amenity
2019-03-22_ioT16:22,32.8817441,-117.23520800000001,FALSE,0,2118.8896,513.3357,Outside,amenity
2019-03-22_ioT16:23,32.8817441,-117.23520800000001,FALSE,0,2118.8896,513.3357,Outside,amenity
2019-03-22_ioT16:24,32.8817441,-117.23520800000001,FALSE,0,2118.8896,513.3357,Outside,amenity
2019-03-22_ioT16:25,32.8817441,-117.23520800000001,FALSE,0,2118.8896,513.3357,Outside,amenity
2019-03-22_ioT16:26,32.8817441,-117.23520800000001,FALSE,0,2118.8896,513.3357,Outside,amenity
2019-03-22_ioT16:27,32.88175,-117.23520659999998,TRUE,0,2119.1881,513.07849,Outside,amenity
2019-03-22_ioT16:28,32.881749199999994,-117.2352068,TRUE,0,2119.1484,513.11253,Outside,amenity
2019-03-22_ioT16:29,32.8817664,-117.23521640000001,TRUE,0,2121.0289,511.30372,Outside,amenity
2019-03-22_ioT16:30,32.8817664,-117.23521640000001,FALSE,0,2121.0289,511.30372,Outside,amenity
2019-03-22_ioT16:31,32.8817664,-117.23521640000001,FALSE,0,2121.0289,511.30372,Outside,amenity
2019-03-22_ioT16:32,32.8817478,-117.2352075,TRUE,0,2119.1047,513.14501,Outside,amenity
2019-03-22_ioT16:33,32.8817478,-117.2352075,FALSE,0,2119.1047,513.14501,Outside,amenity
2019-03-22_ioT16:34,32.8817478,-117.2352075,FALSE,0,2119.1047,513.14501,Outside,amenity
2019-03-22_ioT16:35,32.8817478,-117.2352075,FALSE,0,2119.1047,513.14501,Outside,amenity
2019-03-22_ioT16:36,32.8817478,-117.2352075,FALSE,0,2119.1047,513.14501,Outside,amenity
2019-03-22_ioT16:37,32.881745699999996,-117.2352076,TRUE,0,2118.969,513.26745,Outside,amenity
2019-03-22_ioT16:38,32.881746299999996,-117.2352081,TRUE,0,2119.0468,513.19149,Outside,amenity
2019-03-22_ioT16:39,32.881746299999996,-117.2352081,FALSE,0,2119.0468,513.19149,Outside,amenity
2019-03-22_ioT16:40,32.881746299999996,-117.2352081,FALSE,0,2119.0468,513.19149,Outside,amenity
2019-03-22_ioT16:41,32.881746299999996,-117.2352081,FALSE,0,2119.0468,513.19149,Outside,amenity
2019-03-22_ioT16:42,32.8817519,-117.2352087,TRUE,0,2119.4726,512.79795,Outside,amenity
2019-03-22_ioT16:43,32.881747600000004,-117.23520900000001,TRUE,0,2119.2018,513.04112,Outside,amenity
2019-03-22_ioT16:44,32.881747600000004,-117.23520900000001,FALSE,0,2119.2018,513.04112,Outside,amenity
2019-03-22_ioT16:45,32.8817479,-117.23520859999999,TRUE,0,2119.1927,513.05353,Outside,amenity
2019-03-22_ioT16:46,32.881747999999995,-117.2352075,TRUE,0,2119.1183,513.13261,Outside,amenity
2019-03-22_ioT16:47,32.881747999999995,-117.2352075,FALSE,0,2119.1183,513.13261,Outside,amenity
2019-03-22_ioT16:48,32.881748699999996,-117.23521070000001,TRUE,0,2119.4022,512.84114,Outside,amenity
2019-03-22_ioT16:49,32.8817479,-117.2352085,TRUE,0,2119.1853,513.06128,Outside,amenity
2019-03-22_ioT16:50,32.8817538,-117.23522120000001,TRUE,0,2120.5245,511.71101,Outside,amenity
2019-03-22_ioT16:51,32.8817511,-117.23522220000001,TRUE,0,2120.4145,511.801,Outside,amenity
2019-03-22_ioT16:52,32.881747600000004,-117.2352176,TRUE,0,2119.8366,512.37465,Outside,amenity
2019-03-22_ioT16:53,32.881747600000004,-117.2352176,FALSE,0,2119.8366,512.37465,Outside,amenity
2019-03-22_ioT16:54,32.8817511,-117.23522009999999,TRUE,0,2120.2595,511.96373,Outside,amenity
2019-03-22_ioT16:55,32.881745699999996,-117.2352076,TRUE,0,2118.969,513.26745,Outside,amenity
2019-03-22_ioT16:56,32.881745699999996,-117.2352076,FALSE,0,2118.969,513.26745,Outside,amenity
2019-03-22_ioT16:57,32.8817515,-117.23520590000001,TRUE,0,2119.2387,513.0399,Outside,amenity
2019-03-22_ioT16:58,32.8817515,-117.23520590000001,FALSE,0,2119.2387,513.0399,Outside,amenity
2019-03-22_ioT16:59,32.8817505,-117.23519850000001,TRUE,0,2118.6245,513.67592,Outside,amenity
2019-03-22_ioT17:00,32.881747999999995,-117.23521559999999,TRUE,0,2119.7162,512.50478,Outside,amenity
2019-03-22_ioT17:01,32.881747600000004,-117.235207,TRUE,0,2119.0542,513.19617,Outside,amenity
2019-03-22_ioT17:02,32.881747600000004,-117.235207,FALSE,0,2119.0542,513.19617,Outside,amenity
2019-03-22_ioT17:03,32.8817442,-117.2352094,TRUE,0,2118.9997,513.22101,Outside,amenity
2019-03-22_ioT17:04,32.8817442,-117.2352094,FALSE,0,2118.9997,513.22101,Outside,amenity
2019-03-22_ioT17:05,32.881747,-117.23520800000001,TRUE,0,2119.0871,513.15584,Outside,amenity
2019-03-22_ioT17:06,32.8817478,-117.235216,TRUE,0,2119.7321,512.4862,Outside,amenity
2019-03-22_ioT17:07,32.8817478,-117.235216,FALSE,0,2119.7321,512.4862,Outside,amenity
2019-03-22_ioT17:08,32.881751799999996,-117.2352119,TRUE,0,2119.7019,512.55598,Outside,amenity
2019-03-22_ioT17:09,32.8817466,-117.23521629999999,TRUE,0,2119.6725,512.53744,Outside,amenity
2019-03-22_ioT17:10,32.8817472,-117.23520829999998,TRUE,0,2119.1229,513.12018,Outside,amenity
2019-03-22_ioT17:11,32.8817472,-117.23520829999998,FALSE,0,2119.1229,513.12018,Outside,amenity
2019-03-22_ioT17:12,32.8817462,-117.23520800000001,TRUE,0,2119.0326,513.20544,Outside,amenity
2019-03-22_ioT17:13,32.8817464,-117.23520740000001,TRUE,0,2119.0019,513.23955,Outside,amenity
2019-03-22_ioT17:14,32.881746299999996,-117.23520790000002,TRUE,0,2119.032,513.20699,Outside,amenity
2019-03-22_ioT17:15,32.881746299999996,-117.23520790000002,FALSE,0,2119.032,513.20699,Outside,amenity
2019-03-22_ioT17:16,32.8817462,-117.23520790000002,TRUE,0,2119.0252,513.21319,Outside,amenity
2019-03-22_ioT17:17,32.8817462,-117.23520790000002,FALSE,0,2119.0252,513.21319,Outside,amenity
2019-03-22_ioT17:18,32.881746899999996,-117.23519990000001,TRUE,0,2118.4825,513.7901,Outside,amenity
2019-03-22_ioT17:19,32.881746899999996,-117.23519990000001,FALSE,0,2118.4825,513.7901,Outside,amenity
2019-03-22_ioT17:20,32.8817461,-117.2352081,TRUE,0,2119.0332,513.20389,Outside,amenity
2019-03-22_ioT17:21,32.8817458,-117.2352081,TRUE,0,2119.0127,513.22249,Outside,amenity
2019-03-22_ioT17:22,32.8817458,-117.23520819999999,TRUE,0,2119.0201,513.21474,Outside,amenity
2019-03-22_ioT17:23,32.881746899999996,-117.2351993,TRUE,0,2118.4382,513.83664,Outside,amenity
2019-03-22_ioT17:24,32.881746899999996,-117.2351993,FALSE,0,2118.4382,513.83664,Outside,amenity
2019-03-22_ioT17:25,32.8817468,-117.23520800000001,TRUE,0,2119.0735,513.16824,Outside,amenity
2019-03-22_ioT17:26,32.8817464,-117.23520859999999,TRUE,0,2119.0905,513.14653,Outside,amenity
2019-03-22_ioT17:27,32.8817464,-117.23520859999999,FALSE,0,2119.0905,513.14653,Outside,amenity
2019-03-22_ioT17:28,32.8817467,-117.23520829999998,TRUE,0,2119.0888,513.15118,Outside,amenity
2019-03-22_ioT17:29,32.8817461,-117.23520800000001,TRUE,0,2119.0258,513.21164,Outside,amenity
2019-03-22_ioT17:30,32.8817461,-117.23520800000001,FALSE,0,2119.0258,513.21164,Outside,amenity
2019-03-22_ioT17:31,32.881747,-117.2352061,TRUE,0,2118.9469,513.30313,Outside,amenity
2019-03-22_ioT17:32,32.881747,-117.2352061,FALSE,0,2118.9469,513.30313,Outside,amenity
2019-03-22_ioT17:33,32.8817521,-117.23521709999999,TRUE,0,2120.1061,512.13423,Outside,amenity
2019-03-22_ioT17:34,32.8817521,-117.23521709999999,FALSE,0,2120.1061,512.13423,Outside,amenity
2019-03-22_ioT17:35,32.8817515,-117.2352192,TRUE,0,2120.2203,512.00866,Outside,amenity
2019-03-22_ioT17:36,32.8817512,-117.23521940000002,TRUE,0,2120.2146,512.01177,Outside,amenity
2019-03-22_ioT17:37,32.881750399999994,-117.2352206,TRUE,0,2120.2487,511.96842,Outside,amenity
2019-03-22_ioT17:38,32.881750800000006,-117.2352192,TRUE,0,2120.1726,512.05209,Outside,amenity
2019-03-22_ioT17:39,32.8817533,-117.2352095,TRUE,0,2119.627,512.64922,Outside,amenity
2019-03-22_ioT17:40,32.8817533,-117.2352095,FALSE,0,2119.627,512.64922,Outside,amenity
2019-03-22_ioT17:41,32.8817483,-117.23520790000002,TRUE,0,2119.1683,513.08301,Outside,amenity
2019-03-22_ioT17:42,32.8817516,-117.2352084,TRUE,0,2119.43,512.8398,Outside,amenity
2019-03-22_ioT17:43,32.8817516,-117.2352084,FALSE,0,2119.43,512.8398,Outside,amenity
2019-03-22_ioT17:44,32.8817472,-117.2352087,TRUE,0,2119.1524,513.08917,Outside,amenity
2019-03-22_ioT17:45,32.881753100000005,-117.23522140000001,TRUE,0,2120.4916,511.73891,Outside,amenity
2019-03-22_ioT17:46,32.881750800000006,-117.2352076,TRUE,0,2119.3165,512.95139,Outside,amenity
2019-03-22_ioT17:47,32.881750800000006,-117.2352076,FALSE,0,2119.3165,512.95139,Outside,amenity
2019-03-22_ioT17:48,32.881748699999996,-117.2352105,TRUE,0,2119.3874,512.85664,Outside,amenity
2019-03-22_ioT17:49,32.8817514,-117.2352092,TRUE,0,2119.4754,512.79014,Outside,amenity
2019-03-22_ioT17:50,32.881749600000006,-117.23520970000001,TRUE,0,2119.3897,512.86288,Outside,amenity
2019-03-22_ioT17:51,32.881749600000006,-117.23520970000001,FALSE,0,2119.3897,512.86288,Outside,amenity
2019-03-22_ioT17:52,32.8817517,-117.23520649999999,TRUE,0,2119.2966,512.98098,Outside,amenity
2019-03-22_ioT17:53,32.881753499999995,-117.23520520000001,TRUE,0,2119.3233,512.97045,Outside,amenity
2019-03-22_ioT17:54,32.881753100000005,-117.2352092,TRUE,0,2119.5912,512.68487,Outside,amenity
2019-03-22_ioT17:55,32.881751799999996,-117.23520829999998,TRUE,0,2119.4362,512.83517,Outside,amenity
2019-03-22_ioT17:56,32.881751799999996,-117.23520829999998,FALSE,0,2119.4362,512.83517,Outside,amenity
2019-03-22_ioT17:57,32.881749199999994,-117.2352094,TRUE,0,2119.3403,512.91093,Outside,amenity
2019-03-22_ioT17:58,32.881749400000004,-117.2352158,TRUE,0,2119.8263,512.40243,Outside,amenity
2019-03-22_ioT17:59,32.881749400000004,-117.2352158,FALSE,0,2119.8263,512.40243,Outside,amenity
2019-03-22_ioT18:00,32.881748699999996,-117.23520859999999,TRUE,0,2119.2472,513.00394,Outside,amenity
2019-03-22_ioT18:01,32.8817472,-117.2352077,TRUE,0,2119.0786,513.16669,Outside,amenity
2019-03-22_ioT18:02,32.8817472,-117.2352077,FALSE,0,2119.0786,513.16669,Outside,amenity
2019-03-22_ioT18:03,32.8817472,-117.2352077,FALSE,0,2119.0786,513.16669,Outside,amenity
2019-03-22_ioT18:04,32.8817485,-117.23521070000001,TRUE,0,2119.3885,512.85354,Outside,amenity
2019-03-22_ioT18:05,32.8816111,-117.2351419,TRUE,0,2104.9668,526.78397,Inside,building
2019-03-22_ioT18:06,32.880959999999995,-117.23540359999998,TRUE,0,2081.4643,553.0232,Outside,amenity
2019-03-22_ioT18:07,32.880959999999995,-117.23540359999998,FALSE,0,2081.4643,553.0232,Outside,amenity
2019-03-22_ioT18:08,32.88040498244514,-117.236467744016,TRUE,0,2129.1417,533.48024,Outside,amenity
2019-03-22_ioT18:09,32.8798477,-117.2375723,TRUE,0,2185.2036,537.97811,Outside,amenity
2019-03-22_ioT18:10,32.8798477,-117.2375723,FALSE,0,2185.2036,537.97811,Outside,amenity
2019-03-22_ioT18:11,32.87885148473165,-117.2380981704923,TRUE,0,2176.0438,627.79218,Inside,building
2019-03-22_ioT18:12,32.878482399999996,-117.238285,TRUE,0,2173.6813,663.75851,Inside,building
2019-03-22_ioT18:13,32.878482399999996,-117.238285,FALSE,0,2173.6813,663.75851,Inside,building
2019-03-22_ioT18:14,32.878482399999996,-117.238285,FALSE,0,2173.6813,663.75851,Inside,building
2019-03-22_ioT18:15,32.878482399999996,-117.238285,FALSE,0,2173.6813,663.75851,Inside,building
2019-03-22_ioT18:16,32.878482399999996,-117.238285,FALSE,0,2173.6813,663.75851,Inside,building
2019-03-22_ioT18:17,32.875892300000004,-117.24097379999999,TRUE,0,2306.0078,943.83581,Inside,building
2019-03-22_ioT18:18,32.875892300000004,-117.24097379999999,FALSE,0,2306.0078,943.83581,Inside,building
2019-03-22_ioT18:19,32.875892300000004,-117.24097379999999,FALSE,0,2306.0078,943.83581,Inside,building
2019-03-22_ioT18:20,32.875892300000004,-117.24097379999999,FALSE,0,2306.0078,943.83581,Inside,building
2019-03-22_ioT18:21,32.875892300000004,-117.24097379999999,FALSE,0,2306.0078,943.83581,Inside,building
2019-03-22_ioT18:22,32.874482799999996,-117.24228400000001,TRUE,0,2386.6328,1118.7562,Inside,building
2019-03-22_ioT18:23,32.874478499999995,-117.2422902,TRUE,0,2387.1013,1119.3453,Inside,building
