time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation,idx,location_type,isIndoor
2019-03-29T22:54:24.201Z,32.878308000000004,-117.24230800000001,0,21.386,0.0,0.0,0,network,,,,,,,,78,,143,building,1
2019-03-29T22:55:26.366Z,32.878308000000004,-117.2423084,0,21.39,0.0,0.0,0,network,,,,,,,,78,,144,building,1
2019-03-29T22:56:27.414Z,32.8783095,-117.242309,0,20.0,0.0,0.0,0,network,,,,,,,,78,,145,building,1
2019-03-29T22:58:09.316Z,32.8783095,-117.242309,0,20.0,0.0,0.0,0,network,,,,,,,,78,,146,building,1
2019-03-29T22:59:11.158Z,32.8783095,-117.242309,0,20.0,0.0,0.0,0,network,,,,,,,,78,,147,building,1
2019-03-29T23:00:13.042Z,32.8783112,-117.24230619999999,0,21.246,0.0,0.0,0,network,,,,,,,,78,,148,building,1
2019-03-29T23:01:14.837Z,32.8783088,-117.24230759999999,0,21.311,0.0,0.0,0,network,,,,,,,,78,,149,building,1
2019-03-29T23:02:46.239Z,32.8783095,-117.242309,0,20.0,0.0,0.0,0,network,,,,,,,,78,,150,building,1
2019-03-29T23:03:47.869Z,32.8783095,-117.242309,0,20.0,0.0,0.0,0,network,,,,,,,,78,,151,building,1
2019-03-29T23:04:54.667Z,32.8783095,-117.242309,0,20.0,0.0,0.0,0,network,,,,,,,,78,,152,building,1
2019-03-29T23:05:56.074Z,32.878308000000004,-117.2423085,0,21.386999999999997,0.0,0.0,0,network,,,,,,,,78,,153,building,1
2019-03-29T23:06:58.123Z,32.8783095,-117.242309,0,20.0,0.0,0.0,0,network,,,,,,,,78,,154,building,1
2019-03-29T23:08:09.950Z,32.8783095,-117.242309,0,20.0,0.0,0.0,0,network,,,,,,,,78,,155,building,1
2019-03-29T23:09:29.886Z,32.8783095,-117.242309,0,20.0,0.0,0.0,0,network,,,,,,,,78,,156,building,1
2019-03-29T23:10:31.329Z,32.8783095,-117.242309,0,20.0,0.0,0.0,0,network,,,,,,,,78,,157,building,1
2019-03-29T23:11:33.071Z,32.8783095,-117.242309,0,20.0,0.0,0.0,0,network,,,,,,,,78,,158,building,1
2019-03-29T23:13:04.504Z,32.878315,-117.2423034,0,21.434,0.0,0.0,0,network,,,,,,,,77,,159,building,1
2019-03-29T23:14:16.165Z,32.878315,-117.2423042,0,21.276999999999997,0.0,0.0,0,network,,,,,,,,77,,160,building,1
2019-03-29T23:15:37.764Z,32.878312300000005,-117.2423058,0,21.226,0.0,0.0,0,network,,,,,,,,77,,161,building,1
2019-03-29T23:17:00.908Z,32.8783132,-117.2423023,0,20.971999999999998,0.0,0.0,0,network,,,,,,,,77,,162,building,1
2019-03-29T23:18:21.284Z,32.8783095,-117.242309,0,20.0,0.0,0.0,0,network,,,,,,,,76,,163,building,1
2019-03-29T23:19:22.164Z,32.878316399999996,-117.242305,0,21.392,0.0,0.0,0,network,,,,,,,,76,,164,building,1
2019-03-29T23:20:40.276Z,32.8783161,-117.242309,0,21.389,0.0,0.0,0,network,,,,,,,,75,,165,building,1
2019-03-29T23:21:44.888Z,32.8783022,-117.24230779999999,0,21.296,0.0,0.0,0,network,,,,,,,,75,,166,building,1
2019-03-29T23:23:02.348Z,32.8783202,-117.2423203,0,21.291999999999998,0.0,0.0,0,network,,,,,,,,75,,167,building,1
2019-03-29T23:24:22.341Z,32.8783253,-117.24232859999998,0,21.311999999999998,0.0,0.0,0,network,,,,,,,,75,,168,building,1
2019-03-29T23:25:42.326Z,32.8783133,-117.2423017,0,21.096999999999998,0.0,0.0,0,network,,,,,,,,74,,169,building,1
2019-03-29T23:26:43.224Z,32.8783218,-117.24232759999998,0,21.143,0.0,0.0,0,network,,,,,,,,74,,170,building,1
2019-03-29T23:27:47.723Z,32.8783247,-117.24232830000001,0,21.223000000000003,0.0,0.0,0,network,,,,,,,,74,,171,building,1
2019-03-29T23:29:07.495Z,32.878317200000005,-117.24231840000002,0,21.025,0.0,0.0,0,network,,,,,,,,74,,172,building,1
2019-03-29T23:30:08.258Z,32.8783155,-117.2423118,0,21.115,0.0,0.0,0,network,,,,,,,,73,,173,building,1
2019-03-29T23:31:10.244Z,32.878308000000004,-117.2423064,0,21.516,0.0,0.0,0,network,,,,,,,,73,,174,building,1
2019-03-29T23:32:12.397Z,32.8783002,-117.2423061,0,21.669,0.0,0.0,0,network,,,,,,,,73,,175,building,1
2019-03-29T23:33:16.353Z,32.8783085,-117.24230659999999,0,21.357,0.0,0.0,0,network,,,,,,,,73,,176,building,1
2019-03-29T23:34:53.776Z,32.8783118,-117.2423084,0,21.296999999999997,0.0,0.0,0,network,,,,,,,,73,,177,building,1
2019-03-29T23:35:55.521Z,32.8783105,-117.2423075,0,21.494,0.0,0.0,0,network,,,,,,,,73,,178,building,1
2019-03-29T23:37:16.098Z,32.8783075,-117.2423084,0,21.483,0.0,0.0,0,network,,,,,,,,73,,179,building,1
2019-03-29T23:38:59.548Z,32.878308399999995,-117.24230690000002,0,21.34,0.0,0.0,0,network,,,,,,,,73,,180,building,1
2019-03-29T23:40:00.445Z,32.8783105,-117.2423071,0,21.529,0.0,0.0,0,network,,,,,,,,73,,181,building,1
2019-03-29T23:41:21.781Z,32.8783255,-117.24232930000001,0,21.119,0.0,0.0,0,network,,,,,,,,72,,182,building,1
2019-03-29T23:42:36.532Z,32.8783247,-117.2423172,0,21.23,0.0,0.0,0,network,,,,,,,,72,,183,building,1
2019-03-29T23:43:38.336Z,32.8783248,-117.24232830000001,0,21.318,0.0,0.0,0,network,,,,,,,,72,,184,building,1
2019-03-29T23:44:48.280Z,32.8783214,-117.2423189,0,21.088,0.0,0.0,0,network,,,,,,,,72,,185,building,1
2019-03-29T23:45:49.731Z,32.8783218,-117.2423281,0,21.072,0.0,0.0,0,network,,,,,,,,72,,186,building,1
2019-03-29T23:46:43.579Z,32.878324400000004,-117.2423284,0,21.339000000000002,0.0,0.0,0,network,,,,,,,,72,,187,building,1
2019-03-29T23:48:05.164Z,32.8783131,-117.2423034,0,21.307,0.0,0.0,0,network,,,,,,,,72,,188,building,1
2019-03-29T23:49:24.601Z,32.878318699999994,-117.2423075,0,21.293000000000003,0.0,0.0,0,network,,,,,,,,71,,189,building,1
2019-03-29T23:50:57.789Z,32.878322999999995,-117.24230729999998,0,21.019000000000002,0.0,0.0,0,network,,,,,,,,71,,190,building,1
2019-03-29T23:52:16.470Z,32.8783165,-117.2423044,0,21.386,0.0,0.0,0,network,,,,,,,,71,,191,building,1
2019-03-29T23:53:35.157Z,32.8783095,-117.242309,0,20.0,0.0,0.0,0,network,,,,,,,,71,,192,building,1
2019-03-29T23:54:35.994Z,32.878318,-117.24230590000002,0,21.33,0.0,0.0,0,network,,,,,,,,71,,193,building,1
2019-03-29T23:55:19.270Z,32.8783233,-117.24231759999999,0,21.105,0.0,0.0,0,network,,,,,,,,70,,194,building,1
2019-03-29T23:56:58.478Z,32.8783236,-117.2423278,0,21.412,0.0,0.0,0,network,,,,,,,,70,,195,building,1
2019-03-29T23:58:00.515Z,32.8783218,-117.2423279,0,21.065,0.0,0.0,0,network,,,,,,,,70,,196,building,1
2019-03-29T23:59:28.717Z,32.8783227,-117.24232649999999,0,21.098000000000003,0.0,0.0,0,network,,,,,,,,70,,197,building,1
2019-03-30T00:00:25.064Z,32.878307899999996,-117.24231979999999,0,21.901999999999997,0.0,0.0,0,network,,,,,,,,70,,198,building,1
2019-03-30T00:01:41.000Z,32.87831035,-117.24254599999999,84,24.272,242.8,1.39,9,gps,,,,,,,,70,,199,building,1
2019-03-30T00:02:43.000Z,32.87930427,-117.2428364,91,13.652999999999999,357.6,1.55,12,gps,1.0,0.8,1.3,-26.0,,,,69,,200,building,1
2019-03-30T00:03:43.940Z,32.8794053,-117.2433784,0,22.293000000000003,0.0,0.0,0,network,,,,,,,,68,,201,building,1
2019-03-30T00:04:49.244Z,32.879081899999996,-117.24306200000001,0,28.436999999999998,0.0,0.0,0,network,,,,,,,,68,,202,building,1
2019-03-30T00:05:35.771Z,32.878581,-117.24272920000001,0,22.22,0.0,0.0,0,network,,,,,,,,68,,203,building,1
2019-03-30T00:07:18.747Z,32.8784802,-117.24258459999999,0,22.046,0.0,0.0,0,network,,,,,,,,68,,204,building,1
2019-03-30T00:07:44.215Z,32.87849310000001,-117.24262320000001,0,22.14,0.0,0.0,0,network,,,,,,,,68,,205,building,1
2019-03-30T00:09:32.562Z,32.878306800000004,-117.242305,0,21.498,0.0,0.0,0,network,,,,,,,,68,,206,building,1
2019-03-30T00:10:54.679Z,32.878308399999995,-117.24230759999999,0,21.44,0.0,0.0,0,network,,,,,,,,67,,207,building,1
2019-03-30T00:11:56.244Z,32.8782983,-117.24230060000001,0,22.191999999999997,0.0,0.0,0,network,,,,,,,,67,,208,building,1
2019-03-30T00:12:58.077Z,32.8783074,-117.2423048,0,21.579,0.0,0.0,0,network,,,,,,,,67,,209,building,1
