time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2019-03-10T10:18:27.467Z,32.87839,-117.242311,0,21.161,0,0,0,network,,,,,,,,81,
2019-03-10T10:19:37.910Z,32.878387,-117.242308,0,20.842,0,0,0,network,,,,,,,,81,
2019-03-10T10:20:40.476Z,32.87839,-117.242309,0,21.26,0,0,0,network,,,,,,,,81,
2019-03-10T10:22:06.180Z,32.878403,-117.242327,0,22.208,0,0,0,network,,,,,,,,81,
2019-03-10T10:23:37.927Z,32.878413,-117.242338,0,21.899,0,0,0,network,,,,,,,,80,
2019-03-10T10:24:52.459Z,32.87839,-117.242309,0,21.24,0,0,0,network,,,,,,,,80,
2019-03-10T10:25:55.056Z,32.87839,-117.242309,0,21.238,0,0,0,network,,,,,,,,80,
2019-03-10T10:27:06.090Z,32.87839,-117.242309,0,21.236,0,0,0,network,,,,,,,,80,
2019-03-10T10:28:44.776Z,32.878414,-117.242337,0,21.848,0,0,0,network,,,,,,,,80,
2019-03-10T10:29:45.917Z,32.87839,-117.242309,0,21.233,0,0,0,network,,,,,,,,80,
2019-03-10T10:30:47.484Z,32.87839,-117.242309,0,21.242,0,0,0,network,,,,,,,,80,
2019-03-10T10:32:06.039Z,32.878398,-117.242316,0,21.216,0,0,0,network,,,,,,,,80,
2019-03-10T10:33:39.936Z,32.87839,-117.242309,0,21.283,0,0,0,network,,,,,,,,80,
2019-03-10T10:34:41.960Z,32.87839,-117.242309,0,21.271,0,0,0,network,,,,,,,,80,
2019-03-10T10:36:20.160Z,32.8784,-117.242315,0,21.137,0,0,0,network,,,,,,,,80,
2019-03-10T10:37:22.524Z,32.87839,-117.242309,0,21.266,0,0,0,network,,,,,,,,80,
2019-03-10T10:38:24.880Z,32.87839,-117.242309,0,21.275,0,0,0,network,,,,,,,,80,
2019-03-10T10:39:26.952Z,32.87839,-117.242309,0,21.243,0,0,0,network,,,,,,,,80,
2019-03-10T10:40:28.939Z,32.878399,-117.242316,0,21.243,0,0,0,network,,,,,,,,80,
2019-03-10T10:42:07.021Z,32.878411,-117.242337,0,22.641,0,0,0,network,,,,,,,,80,
2019-03-10T10:43:51.755Z,32.87839,-117.242309,0,21.277,0,0,0,network,,,,,,,,80,
2019-03-10T10:44:53.615Z,32.87839,-117.242309,0,21.249,0,0,0,network,,,,,,,,80,
2019-03-10T10:45:56.201Z,32.87839,-117.242308,0,20.95,0,0,0,network,,,,,,,,80,
2019-03-10T10:47:22.933Z,32.878423,-117.24235,0,21.873,0,0,0,network,,,,,,,,80,
2019-03-10T10:48:24.706Z,32.878398,-117.242321,0,21.266,0,0,0,network,,,,,,,,80,
2019-03-10T10:49:27.116Z,32.87839,-117.242309,0,21.263,0,0,0,network,,,,,,,,80,
2019-03-10T10:51:10.170Z,32.878413,-117.242337,0,21.905,0,0,0,network,,,,,,,,80,
2019-03-10T10:52:22.632Z,32.87839,-117.242308,0,21.262,0,0,0,network,,,,,,,,80,
2019-03-10T10:53:53.452Z,32.87839,-117.242309,0,21.258,0,0,0,network,,,,,,,,80,
2019-03-10T10:54:55.307Z,32.878398,-117.242316,0,21.234,0,0,0,network,,,,,,,,80,
2019-03-10T10:55:57.165Z,32.878388,-117.242308,0,20.823,0,0,0,network,,,,,,,,80,
2019-03-10T10:57:22.108Z,32.878388,-117.242308,0,20.851,0,0,0,network,,,,,,,,80,
2019-03-10T10:58:58.622Z,32.87839,-117.242309,0,21.257,0,0,0,network,,,,,,,,80,
2019-03-10T11:00:00.719Z,32.87839,-117.242308,0,21.258,0,0,0,network,,,,,,,,80,
2019-03-10T11:01:03.075Z,32.87839,-117.242309,0,21.262,0,0,0,network,,,,,,,,80,
2019-03-10T11:02:21.882Z,32.87839,-117.242309,0,21.262,0,0,0,network,,,,,,,,80,
2019-03-10T11:03:55.807Z,32.878388,-117.242308,0,20.822,0,0,0,network,,,,,,,,80,
2019-03-10T11:04:58.168Z,32.878399,-117.242317,0,21.249,0,0,0,network,,,,,,,,80,
2019-03-10T11:06:02.259Z,32.878399,-117.242317,0,21.244,0,0,0,network,,,,,,,,80,
2019-03-10T11:07:21.819Z,32.878387,-117.242309,0,20.827,0,0,0,network,,,,,,,,80,
2019-03-10T11:08:24.176Z,32.878422,-117.242351,0,21.921,0,0,0,network,,,,,,,,80,
2019-03-10T11:09:58.071Z,32.878389,-117.242307,0,20.689,0,0,0,network,,,,,,,,80,
2019-03-10T11:11:00.454Z,32.87839,-117.242309,0,21.256,0,0,0,network,,,,,,,,80,
2019-03-10T11:12:21.031Z,32.87839,-117.242309,0,21.255,0,0,0,network,,,,,,,,80,
2019-03-10T11:14:05.478Z,32.878389,-117.242307,0,20.71,0,0,0,network,,,,,,,,80,
2019-03-10T11:15:06.616Z,32.87839,-117.242309,0,21.266,0,0,0,network,,,,,,,,80,
2019-03-10T11:16:08.465Z,32.87839,-117.242309,0,21.272,0,0,0,network,,,,,,,,80,
2019-03-10T11:17:20.960Z,32.878392,-117.24231,0,21.008,0,0,0,network,,,,,,,,80,
2019-03-10T11:18:23.020Z,32.878387,-117.242308,0,21.339,0,0,0,network,,,,,,,,80,
2019-03-10T11:19:25.467Z,32.87839,-117.242309,0,21.255,0,0,0,network,,,,,,,,80,
2019-03-10T11:21:02.562Z,32.878388,-117.242308,0,20.846,0,0,0,network,,,,,,,,80,
2019-03-10T11:22:21.131Z,32.878389,-117.242307,0,20.71,0,0,0,network,,,,,,,,80,
2019-03-10T11:24:07.819Z,32.878389,-117.242307,0,20.733,0,0,0,network,,,,,,,,80,
2019-03-10T11:25:09.469Z,32.878389,-117.242309,0,21.431,0,0,0,network,,,,,,,,80,
2019-03-10T11:26:51.148Z,32.87839,-117.242311,0,21.173,0,0,0,network,,,,,,,,80,
2019-03-10T11:28:21.968Z,32.87839,-117.242309,0,21.243,0,0,0,network,,,,,,,,80,
2019-03-10T11:29:53.703Z,32.878419,-117.24235,0,21.733,0,0,0,network,,,,,,,,80,
2019-03-10T11:30:54.775Z,32.878391,-117.242308,0,21.143,0,0,0,network,,,,,,,,80,
2019-03-10T11:31:57.097Z,32.87839,-117.242309,0,21.252,0,0,0,network,,,,,,,,80,
2019-03-10T11:33:21.795Z,32.87839,-117.242309,0,21.259,0,0,0,network,,,,,,,,80,
2019-03-10T11:34:24.042Z,32.87839,-117.242309,0,21.256,0,0,0,network,,,,,,,,80,
2019-03-10T11:36:02.960Z,32.878392,-117.242311,0,21.055,0,0,0,network,,,,,,,,80,
2019-03-10T11:37:05.278Z,32.878388,-117.242308,0,20.871,0,0,0,network,,,,,,,,80,
2019-03-10T11:38:22.029Z,32.87839,-117.242309,0,21.275,0,0,0,network,,,,,,,,80,
2019-03-10T11:39:24.391Z,32.878388,-117.242308,0,20.876,0,0,0,network,,,,,,,,80,
2019-03-10T11:40:26.876Z,32.878388,-117.242308,0,20.871,0,0,0,network,,,,,,,,80,
2019-03-10T11:42:06.736Z,32.87839,-117.242311,0,21.186,0,0,0,network,,,,,,,,80,
2019-03-10T11:43:22.515Z,32.87839,-117.242309,0,21.277,0,0,0,network,,,,,,,,80,
2019-03-10T11:45:03.022Z,32.87839,-117.242309,0,21.258,0,0,0,network,,,,,,,,80,
2019-03-10T11:46:29.051Z,32.87839,-117.242309,0,21.269,0,0,0,network,,,,,,,,80,
2019-03-10T11:47:31.345Z,32.87839,-117.242309,0,21.251,0,0,0,network,,,,,,,,80,
2019-03-10T11:48:32.435Z,32.878398,-117.242321,0,21.248,0,0,0,network,,,,,,,,80,
2019-03-10T11:49:34.817Z,32.878413,-117.242325,0,21.46,0,0,0,network,,,,,,,,80,
2019-03-10T11:51:03.467Z,32.87839,-117.242309,0,21.253,0,0,0,network,,,,,,,,80,
2019-03-10T11:52:29.908Z,32.87839,-117.242309,0,21.242,0,0,0,network,,,,,,,,80,
2019-03-10T11:53:32.370Z,32.878392,-117.242308,0,21.171,0,0,0,network,,,,,,,,80,
2019-03-10T11:55:05.246Z,32.878414,-117.242324,0,22.284,0,0,0,network,,,,,,,,80,
2019-03-10T11:56:43.859Z,32.878391,-117.242311,0,21.177,0,0,0,network,,,,,,,,80,
2019-03-10T11:57:45.714Z,32.87839,-117.242309,0,21.26,0,0,0,network,,,,,,,,80,
2019-03-10T11:58:47.948Z,32.878387,-117.242309,0,21.32,0,0,0,network,,,,,,,,80,
2019-03-10T12:00:10.285Z,32.87839,-117.242309,0,21.241,0,0,0,network,,,,,,,,80,
2019-03-10T12:01:12.801Z,32.878398,-117.242321,0,21.243,0,0,0,network,,,,,,,,80,
2019-03-10T12:02:55.296Z,32.878392,-117.24231,0,20.99,0,0,0,network,,,,,,,,80,
2019-03-10T12:04:13.502Z,32.878398,-117.242321,0,21.238,0,0,0,network,,,,,,,,80,
2019-03-10T12:05:15.065Z,32.878387,-117.242309,0,21.336,0,0,0,network,,,,,,,,80,
2019-03-10T12:06:17.408Z,32.87839,-117.242309,0,21.256,0,0,0,network,,,,,,,,80,
2019-03-10T12:07:20.084Z,32.878388,-117.242308,0,20.829,0,0,0,network,,,,,,,,80,
2019-03-10T12:08:22.381Z,32.87839,-117.242309,0,21.244,0,0,0,network,,,,,,,,80,
2019-03-10T12:09:24.688Z,32.87839,-117.242309,0,21.25,0,0,0,network,,,,,,,,80,
2019-03-10T12:10:26.956Z,32.87839,-117.242309,0,21.25,0,0,0,network,,,,,,,,80,
2019-03-10T12:12:07.195Z,32.878414,-117.242324,0,22.286,0,0,0,network,,,,,,,,80,
2019-03-10T12:13:08.763Z,32.87839,-117.242309,0,21.249,0,0,0,network,,,,,,,,80,
2019-03-10T12:14:24.349Z,32.87839,-117.242309,0,21.243,0,0,0,network,,,,,,,,80,
2019-03-10T12:15:25.959Z,32.87839,-117.242309,0,21.238,0,0,0,network,,,,,,,,80,
2019-03-10T12:16:28.029Z,32.87839,-117.242309,0,21.264,0,0,0,network,,,,,,,,80,
2019-03-10T12:18:08.881Z,32.87839,-117.242309,0,21.261,0,0,0,network,,,,,,,,80,
2019-03-10T12:19:24.559Z,32.87839,-117.242309,0,21.262,0,0,0,network,,,,,,,,80,
2019-03-10T12:21:01.588Z,32.878404,-117.242331,0,21.379,0,0,0,network,,,,,,,,79,
2019-03-10T12:22:02.669Z,32.87839,-117.242309,0,21.268,0,0,0,network,,,,,,,,79,
2019-03-10T12:23:04.636Z,32.87839,-117.242309,0,21.256,0,0,0,network,,,,,,,,79,
2019-03-10T12:24:25.238Z,32.87839,-117.242309,0,21.269,0,0,0,network,,,,,,,,79,
2019-03-10T12:25:27.176Z,32.87839,-117.242309,0,21.261,0,0,0,network,,,,,,,,79,
2019-03-10T12:26:29.538Z,32.87839,-117.242309,0,21.262,0,0,0,network,,,,,,,,79,
2019-03-10T12:27:50.953Z,32.87839,-117.242309,0,21.264,0,0,0,network,,,,,,,,79,
2019-03-10T12:29:26.262Z,32.878387,-117.242308,0,21.346,0,0,0,network,,,,,,,,79,
2019-03-10T12:30:32.737Z,32.87839,-117.242309,0,21.262,0,0,0,network,,,,,,,,79,
2019-03-10T12:31:34.896Z,32.87839,-117.242309,0,21.247,0,0,0,network,,,,,,,,79,
2019-03-10T12:32:36.940Z,32.878389,-117.242309,0,21.248,0,0,0,network,,,,,,,,79,
2019-03-10T12:33:39.296Z,32.878403,-117.242329,0,21.4,0,0,0,network,,,,,,,,79,
2019-03-10T12:34:41.646Z,32.878389,-117.242311,0,21.155,0,0,0,network,,,,,,,,79,
2019-03-10T12:36:02.961Z,32.878387,-117.242309,0,21.347,0,0,0,network,,,,,,,,79,
2019-03-10T12:37:06.052Z,32.87839,-117.242309,0,21.264,0,0,0,network,,,,,,,,79,
2019-03-10T12:38:08.399Z,32.87839,-117.242309,0,21.254,0,0,0,network,,,,,,,,79,
2019-03-10T12:39:42.449Z,32.878391,-117.242308,0,21.165,0,0,0,network,,,,,,,,79,
2019-03-10T12:40:44.614Z,32.87839,-117.242309,0,21.265,0,0,0,network,,,,,,,,79,
2019-03-10T12:42:20.779Z,32.87839,-117.242309,0,21.265,0,0,0,network,,,,,,,,79,
2019-03-10T12:43:22.390Z,32.87839,-117.242309,0,21.272,0,0,0,network,,,,,,,,79,
2019-03-10T12:44:42.380Z,32.87839,-117.242309,0,21.254,0,0,0,network,,,,,,,,79,
2019-03-10T12:46:06.000Z,32.878388,-117.242308,0,20.452,0,0,0,network,,,,,,,,79,
2019-03-10T12:47:21.384Z,32.87839,-117.242309,0,21.249,0,0,0,network,,,,,,,,79,
2019-03-10T12:48:23.769Z,32.87839,-117.242309,0,21.249,0,0,0,network,,,,,,,,79,
2019-03-10T12:49:42.069Z,32.878387,-117.242308,0,21.331,0,0,0,network,,,,,,,,79,
2019-03-10T12:51:02.447Z,32.878404,-117.242329,0,21.433,0,0,0,network,,,,,,,,79,
2019-03-10T12:52:04.811Z,32.87839,-117.242309,0,21.248,0,0,0,network,,,,,,,,79,
2019-03-10T12:53:07.292Z,32.87839,-117.242309,0,21.241,0,0,0,network,,,,,,,,79,
2019-03-10T12:54:52.035Z,32.87839,-117.242309,0,21.252,0,0,0,network,,,,,,,,79,
2019-03-10T12:56:31.471Z,32.87839,-117.242312,0,21.152,0,0,0,network,,,,,,,,79,
2019-03-10T12:58:12.842Z,32.878391,-117.242308,0,21.148,0,0,0,network,,,,,,,,79,
2019-03-10T12:59:52.787Z,32.878401,-117.242329,0,21.553,0,0,0,network,,,,,,,,79,
2019-03-10T13:01:12.587Z,32.878404,-117.242329,0,21.418,0,0,0,network,,,,,,,,79,
2019-03-10T13:02:56.393Z,32.878387,-117.242308,0,21.352,0,0,0,network,,,,,,,,79,
2019-03-10T13:03:58.785Z,32.87839,-117.242309,0,21.264,0,0,0,network,,,,,,,,79,
2019-03-10T13:05:00.932Z,32.87839,-117.242309,0,21.247,0,0,0,network,,,,,,,,79,
2019-03-10T13:06:34.730Z,32.87839,-117.242309,0,21.233,0,0,0,network,,,,,,,,79,
2019-03-10T13:07:37.080Z,32.87839,-117.242309,0,21.24,0,0,0,network,,,,,,,,79,
2019-03-10T13:08:57.561Z,32.878388,-117.242308,0,21.32,0,0,0,network,,,,,,,,79,
2019-03-10T13:09:59.975Z,32.87839,-117.242309,0,21.245,0,0,0,network,,,,,,,,79,
2019-03-10T13:11:34.842Z,32.878388,-117.242308,0,20.842,0,0,0,network,,,,,,,,79,
2019-03-10T13:13:13.551Z,32.87839,-117.242309,0,21.254,0,0,0,network,,,,,,,,79,
2019-03-10T13:14:59.345Z,32.878404,-117.242328,0,21.229,0,0,0,network,,,,,,,,79,
2019-03-10T13:16:43.275Z,32.878399,-117.242317,0,21.229,0,0,0,network,,,,,,,,79,
2019-03-10T13:18:10.529Z,32.878388,-117.242308,0,20.817,0,0,0,network,,,,,,,,79,
2019-03-10T13:19:12.835Z,32.878399,-117.242317,0,21.228,0,0,0,network,,,,,,,,79,
2019-03-10T13:20:15.189Z,32.878399,-117.242317,0,21.228,0,0,0,network,,,,,,,,79,
2019-03-10T13:21:43.558Z,32.878392,-117.24232,0,21.447,0,0,0,network,,,,,,,,79,
2019-03-10T13:22:45.164Z,32.878398,-117.242321,0,21.252,0,0,0,network,,,,,,,,79,
2019-03-10T13:23:47.352Z,32.878398,-117.242321,0,21.246,0,0,0,network,,,,,,,,79,
2019-03-10T13:24:51.745Z,32.878398,-117.242321,0,21.252,0,0,0,network,,,,,,,,79,
2019-03-10T13:25:54.398Z,32.87839,-117.242309,0,21.271,0,0,0,network,,,,,,,,79,
2019-03-10T13:26:56.180Z,32.87839,-117.242309,0,21.265,0,0,0,network,,,,,,,,79,
2019-03-10T13:28:13.801Z,32.87839,-117.242309,0,21.265,0,0,0,network,,,,,,,,79,
2019-03-10T13:29:16.155Z,32.87839,-117.242309,0,21.259,0,0,0,network,,,,,,,,79,
2019-03-10T13:30:18.085Z,32.87839,-117.242309,0,21.257,0,0,0,network,,,,,,,,79,
2019-03-10T13:31:56.789Z,32.87839,-117.242309,0,21.264,0,0,0,network,,,,,,,,79,
2019-03-10T13:32:59.244Z,32.87839,-117.242309,0,21.259,0,0,0,network,,,,,,,,79,
2019-03-10T13:34:15.038Z,32.87839,-117.242309,0,21.244,0,0,0,network,,,,,,,,79,
